Year,Age,Cohort,Country,Sex,TL_Deaths,TU_Deaths_Next_Year,Deaths,Population,TL_Deaths_Prev_Year,TU_Deaths_Same_Year,Exposure
1969,106,1863,dnk,m,0,1,1,2,0,0,2
1969,106,1863,fin,f,0,0,0,0.5,0,0,0.5
1969,106,1863,fin,m,0,0,0,2,0,1,1.6666666666666667
1969,106,1863,nor,f,0.5,0,0.5,0.5,0,0,0.5
1969,106,1863,nor,m,1,0,1,2,0,0,2
1970,106,1864,dnk,f,0,0,0,2,0.5,0,2.1666666666666665
1970,106,1864,dnk,m,0,0,0,0,1,0,0
1970,106,1864,fin,f,0,0,0,2,0,0,2
1970,106,1864,fin,m,0,0,0,0,0,0,0
1970,106,1864,nor,f,0,0,0,2,0,0,2
1970,106,1864,nor,m,0,0,0,0,0,0,0
1971,106,1865,dnk,f,0,0,0,0,0,0,0
1971,106,1865,dnk,m,0,0,0,0.5,0,0,0.5
1971,106,1865,fin,f,0,0,0,0,0,0,0
1971,106,1865,fin,m,0,0,0,0.5,0,0,0.5
1971,106,1865,nor,f,0,0,0,0,0,0,0
1971,106,1865,nor,m,0.5,0,0.5,0.5,0,0,0.5
1972,106,1866,dnk,f,0,0,0,1,0,0,1
1972,106,1866,dnk,m,0,0,0,0.5,0.5,0,0.6666666666666666
1972,106,1866,fin,f,0,0,0,1,0,0,1
1972,106,1866,fin,m,0,0,0,0.5,0,0,0.5
1972,106,1866,nor,f,0,0,0,1,0,0,1
1972,106,1866,nor,m,0.5,0,0.5,0.5,0,0,0.5
1973,106,1867,dnk,f,0,1,1,5,0,0,5
1973,106,1867,dnk,m,0,0,0,1,0.5,0,1.1666666666666667
1973,106,1867,fin,f,0,0,0,5,0,1,4.666666666666667
1973,106,1867,fin,m,0,0,0,1,0,0,1
1973,106,1867,nor,f,1,0.5,1.5,5,0,0,5
1973,106,1867,nor,m,0,0,0,1,0,0,1
1974,106,1868,dnk,f,0,0,0,0.5,1,0.5,0.6666666666666666
1974,106,1868,dnk,m,0,0,0,1,0,0,1
1974,106,1868,fin,f,0,0,0,0.5,0,0,0.5
1974,106,1868,fin,m,0,0,0,1,0,0,1
1974,106,1868,nor,f,0.5,0,0.5,0.5,0,0,0.5
1974,106,1868,nor,m,0,0.5,0.5,1,0,0,1
1975,106,1869,dnk,f,0,1,1,1,0.5,0,1.1666666666666667
1975,106,1869,dnk,m,0,0,0,0,0,0.5,0
1975,106,1869,fin,f,0,0,0,1,0,1,0.6666666666666667
1975,106,1869,fin,m,0,0,0,0,0,0,0
1975,106,1869,nor,f,0,0,0,1,0,0,1
1975,106,1869,nor,m,0,0,0,0,0,0,0
1976,106,1870,dnk,f,1,0,1,3,0,0,3
1976,106,1870,dnk,m,0,0,0,0.5,0,0,0.5
1976,106,1870,fin,f,0,0,0,3,1,0,3.3333333333333335
1976,106,1870,fin,m,0,0,0,0.5,0,0,0.5
1976,106,1870,nor,f,0,0.5,0.5,3,0,0,3
1976,106,1870,nor,m,0.5,0,0.5,0.5,0,0,0.5
1977,106,1871,dnk,f,0,0,0,0,0,0.5,0
1977,106,1871,dnk,m,0,0,0,1,0.5,0,1.1666666666666667
1977,106,1871,fin,f,0,0,0,0,0,0,0
1977,106,1871,fin,m,0,0,0,1,0,0,1
1977,106,1871,nor,f,0,0,0,0,0,0,0
1977,106,1871,nor,m,0,0.5,0.5,1,0,0,1
1978,106,1872,dnk,f,0,0,0,3,0,0,3
1978,106,1872,dnk,m,0,0,0,2,0,0.5,1.8333333333333333
1978,106,1872,fin,f,0,0,0,3,0,0,3
1978,106,1872,fin,m,0,0,0,2,0,0,2
1978,106,1872,nor,f,0,0,0,3,0,0,3
1978,106,1872,nor,m,1,0.5,1.5,2,0,0,2
1978,106,1872,swe,f,2,1,3,3,0,0,3
1979,106,1873,dnk,f,0,0,0,2,2,1,2.3333333333333335
1979,106,1873,dnk,m,0,0,0,1,1,0.5,1.1666666666666667
1979,106,1873,fin,f,0,0,0,2,0,0,2
1979,106,1873,fin,m,0,0,0,1,0,0,1
1979,106,1873,nor,f,1,0,1,2,0,0,2
1979,106,1873,nor,m,0,0,0,1,0,0,1
1980,106,1874,dnk,f,0,0,0,2,1,0,2.3333333333333335
1980,106,1874,dnk,m,0,0,0,1,0,0,1
1980,106,1874,fin,f,0,0,0,2,0,0,2
1980,106,1874,fin,m,0,0,0,1,0,0,1
1980,106,1874,nor,f,1,0,1,2,0,0,2
1980,106,1874,nor,m,0,0,0,1,0,0,1
1981,106,1875,dnk,f,1,2,3,9,1,0,9.333333333333334
1981,106,1875,dnk,m,0,0,0,0,0,0,0
1981,106,1875,fin,f,0,0,0,9,1,2,8.666666666666666
1981,106,1875,fin,m,0,0,0,0,0,0,0
1981,106,1875,nor,f,1,0,1,9,0,0,9
1981,106,1875,nor,m,0,0,0,0,0,0,0
1982,106,1876,dnk,f,0,0,0,0,1,0,0
1982,106,1876,dnk,m,0,0,0,0,0,0,0
1982,106,1876,fin,f,0,0,0,0,0,0,0
1982,106,1876,fin,m,0,0,0,0,0,0,0
1982,106,1876,nor,f,0,0,0,0,0,0,0
1982,106,1876,nor,m,0,0,0,0,0,0,0
1983,106,1877,dnk,f,1,1,2,8,0,0,8
1983,106,1877,dnk,m,0,0,0,1,0,0,1
1983,106,1877,fin,f,0,0,0,8,1,1,8
1983,106,1877,fin,m,0,0,0,1,0,0,1
1983,106,1877,nor,f,1,3,4,8,0,0,8
1983,106,1877,nor,m,0,0,0,1,0,0,1
1984,106,1878,dnk,f,1,0,1,4,1,3,3.3333333333333335
1984,106,1878,dnk,m,0,0,0,2,0,0,2
1984,106,1878,fin,f,0,0,0,4,1,0,4.333333333333333
1984,106,1878,fin,m,0,0,0,2,0,0,2
1984,106,1878,nor,f,0,2,2,4,0,0,4
1984,106,1878,nor,m,0,0,0,2,0,0,2
1985,106,1879,dnk,f,0,1,1,9,0,2,8.333333333333334
1985,106,1879,dnk,m,1,0,1,2,0,0,2
1985,106,1879,fin,f,0,1,1,9,0,1,8.666666666666666
1985,106,1879,fin,m,0,0,0,2,1,0,2.3333333333333335
1985,106,1879,nor,f,0,1,1,9,0,1,8.666666666666666
1985,106,1879,nor,m,0,0,0,2,0,0,2
1986,106,1880,dnk,f,0,0,0,5,0,1,4.666666666666667
1986,106,1880,dnk,m,0,0,0,0,0,0,0
1986,106,1880,fin,f,0,0,0,5,0,0,5
1986,106,1880,fin,m,0,0,0,0,0,0,0
1986,106,1880,nor,f,2,2,4,5,0,0,5
1986,106,1880,nor,m,0,0,0,0,0,0,0
1987,106,1881,dnk,f,0,0,0,9,2,2,9
1987,106,1881,dnk,m,0,0,0,0,0,0,0
1987,106,1881,fin,f,0,2,2,9,0,0,9
1987,106,1881,fin,m,0,0,0,0,0,0,0
1987,106,1881,nor,f,1,1,2,9,0,2,8.333333333333334
1987,106,1881,nor,m,0,0,0,0,0,0,0
1988,106,1882,dnk,f,1,0,1,8,1,1,8
1988,106,1882,dnk,m,0,0,0,2,0,0,2
1988,106,1882,fin,f,1,1,2,8,1,0,8.333333333333334
1988,106,1882,fin,m,0,0,0,2,0,0,2
1988,106,1882,nor,f,1,1,2,8,1,1,8
1988,106,1882,nor,m,0,0,0,2,0,0,2
1989,106,1883,dnk,f,1,2,3,12,1,1,12
1989,106,1883,dnk,m,0,0,0,1,0,0,1
1989,106,1883,fin,f,0,0,0,12,1,2,11.666666666666666
1989,106,1883,fin,m,0,0,0,1,0,0,1
1989,106,1883,nor,f,3,0,3,12,0,0,12
1989,106,1883,nor,m,0,0,0,1,0,0,1
1989,106,1883,swe,f,2,2,4,12,3,0,13
1990,106,1884,dnk,f,0,1,1,4,2,2,4
1990,106,1884,dnk,m,0,0,0,2,0,0,2
1990,106,1884,fin,f,0,1,1,4,0,1,3.6666666666666665
1990,106,1884,fin,m,1,0,1,2,0,0,2
1990,106,1884,nor,f,0,0,0,4,0,1,3.6666666666666665
1990,106,1884,nor,m,1,0,1,2,1,0,2.3333333333333335
1991,106,1885,dnk,f,0,2,2,13,0,0,13
1991,106,1885,dnk,m,0,0,0,1,1,0,1.3333333333333333
1991,106,1885,fin,f,0,1,1,13,0,2,12.333333333333334
1991,106,1885,fin,m,0,0,0,1,0,0,1
1991,106,1885,nor,f,0,0,0,13,0,1,12.666666666666666
1991,106,1885,nor,m,0,0,0,1,0,0,1
1992,106,1886,dnk,f,1,1,2,11,0,0,11
1992,106,1886,dnk,m,0,0,0,0,0,0,0
1992,106,1886,fin,f,0,0,0,11,1,1,11
1992,106,1886,fin,m,0,0,0,0,0,0,0
1992,106,1886,nor,f,0,0,0,11,0,0,11
1992,106,1886,nor,m,0,0,0,0,0,0,0
1993,106,1887,dnk,f,0,1,1,13,0,0,13
1993,106,1887,dnk,m,0,0,0,2,0,0,2
1993,106,1887,fin,f,1,0,1,13,0,1,12.666666666666666
1993,106,1887,fin,m,0,0,0,2,0,0,2
1993,106,1887,nor,f,1,1,2,13,1,0,13.333333333333334
1993,106,1887,nor,m,0,1,1,2,0,0,2
1993,106,1887,swe,f,1,4,5,13,1,1,13
1994,106,1888,dnk,f,1,0,1,19,1,4,18
1994,106,1888,dnk,m,0,0,0,2,0,1,1.6666666666666667
1994,106,1888,fin,f,1,0,1,19,1,0,19.333333333333332
1994,106,1888,fin,m,0,0,0,2,0,0,2
1994,106,1888,nor,f,1,2,3,19,1,0,19.333333333333332
1994,106,1888,nor,m,0,1,1,2,0,0,2
1994,106,1888,swe,f,3,2,5,19,1,2,18.666666666666668
1995,106,1889,dnk,f,0,1,1,12,3,2,12.333333333333334
1995,106,1889,dnk,m,1,0,1,4,0,1,3.6666666666666665
1995,106,1889,fin,f,0,0,0,12,0,1,11.666666666666666
1995,106,1889,fin,m,0,1,1,4,1,0,4.333333333333333
1995,106,1889,nor,f,2,1,3,12,0,0,12
1995,106,1889,nor,m,0,0,0,4,0,1,3.6666666666666665
1995,106,1889,swe,f,2,1,3,12,2,1,12.333333333333334
1996,106,1890,dnk,f,3,1,4,24,2,1,24.333333333333332
1996,106,1890,dnk,m,0,0,0,1,0,0,1
1996,106,1890,fin,f,2,0,2,24,3,1,24.666666666666668
1996,106,1890,fin,m,0,0,0,1,0,0,1
1996,106,1890,nor,f,1,1,2,24,2,0,24.666666666666668
1996,106,1890,nor,m,0,0,0,1,0,0,1
1996,106,1890,swe,f,2,2,4,24,1,1,24
1997,106,1891,dnk,f,0,3,3,25,2,2,25
1997,106,1891,dnk,m,0,1,1,1,0,0,1
1997,106,1891,fin,f,0,0,0,25,0,3,24
1997,106,1891,fin,m,0,0,0,1,0,1,0.6666666666666667
1997,106,1891,nor,f,1,1,2,25,0,0,25
1997,106,1891,nor,m,0,0,0,1,0,0,1
1997,106,1891,swe,f,3,2,5,25,1,1,25
1998,106,1892,dnk,f,2,1,3,12,3,2,12.333333333333334
1998,106,1892,dnk,m,1,0,1,4,0,0,4
1998,106,1892,fin,f,0,1,1,12,2,1,12.333333333333334
1998,106,1892,fin,m,0,0,0,4,1,0,4.333333333333333
1998,106,1892,nor,f,0,1,1,12,0,1,11.666666666666666
1998,106,1892,nor,m,0,1,1,4,0,0,4
1998,106,1892,swe,f,2,1,3,12,0,1,11.666666666666666
1999,106,1893,dnk,f,1,3,4,15,2,1,15.333333333333334
1999,106,1893,dnk,m,0,0,0,3,0,1,2.6666666666666665
1999,106,1893,fin,f,0,0,0,15,1,3,14.333333333333334
1999,106,1893,fin,m,0,0,0,3,0,0,3
1999,106,1893,nor,f,0,1,1,15,0,0,15
1999,106,1893,nor,m,1,1,2,3,0,0,3
1999,106,1893,swe,f,1,3,4,15,0,1,14.666666666666666
2000,106,1894,dnk,f,2,1,3,33,1,3,32.333333333333336
2000,106,1894,dnk,m,0,0,0,1,1,1,1
2000,106,1894,fin,f,1,1,2,33,2,1,33.333333333333336
2000,106,1894,fin,m,0,0,0,1,0,0,1
2000,106,1894,nor,f,4,5,9,33,1,1,33
2000,106,1894,nor,m,1,0,1,1,0,0,1
2000,106,1894,swe,f,2,3,5,33,4,5,32.666666666666664
2001,106,1895,dnk,f,2,1,3,19,2,3,18.666666666666668
2001,106,1895,dnk,m,0,1,1,3,1,0,3.3333333333333335
2001,106,1895,fin,f,2,1,3,19,2,1,19.333333333333332
2001,106,1895,fin,m,0,0,0,3,0,1,2.6666666666666665
2001,106,1895,nor,f,0,2,2,19,2,1,19.333333333333332
2001,106,1895,nor,m,0,1,1,3,0,0,3
2001,106,1895,swe,f,2,1,3,19,0,2,18.333333333333332
2002,106,1896,dnk,f,1,2,3,35,2,1,35.333333333333336
2002,106,1896,dnk,m,0,0,0,1,0,1,0.6666666666666667
2002,106,1896,fin,f,0,0,0,35,1,2,34.666666666666664
2002,106,1896,fin,m,0,0,0,1,0,0,1
2002,106,1896,nor,f,6,0,6,35,0,0,35
2002,106,1896,nor,m,0,0,0,1,0,0,1
2002,106,1896,swe,f,9,4,13,35,6,0,37
2003,106,1897,dnk,f,1,2,3,26,9,4,27.666666666666668
2003,106,1897,dnk,m,0,0,0,2,0,0,2
2003,106,1897,fin,f,0,2,2,26,1,2,25.666666666666668
2003,106,1897,fin,m,0,0,0,2,0,0,2
2003,106,1897,nor,f,3,0,3,26,0,2,25.333333333333332
2003,106,1897,nor,m,0,1,1,2,0,0,2
2003,106,1897,swe,f,1,4,5,26,3,0,27
2004,106,1898,dnk,f,1,0,1,29,1,4,28
2004,106,1898,dnk,m,0,0,0,2,0,1,1.6666666666666667
2004,106,1898,fin,f,2,0,2,29,1,0,29.333333333333332
2004,106,1898,fin,m,0,0,0,2,0,0,2
2004,106,1898,nor,f,3,1,4,29,2,0,29.666666666666668
2004,106,1898,nor,m,1,0,1,2,0,0,2
2004,106,1898,swe,f,6,4,10,29,3,1,29.666666666666668
2005,106,1899,dnk,f,0,3,3,16,6,4,16.666666666666668
2005,106,1899,dnk,m,0,0,0,1,1,0,1.3333333333333333
2005,106,1899,fin,f,0,0,0,16,0,3,15
2005,106,1899,fin,m,0,0,0,1,0,0,1
2005,106,1899,nor,f,1,0,1,16,0,0,16
2005,106,1899,nor,m,0,0,0,1,0,0,1
2005,106,1899,swe,f,2,1,3,16,1,0,16.333333333333332
2006,106,1900,dnk,f,3,0,3,22,2,1,22.333333333333332
2006,106,1900,dnk,m,1,0,1,3,0,0,3
2006,106,1900,fin,f,0,1,1,22,3,0,23
2006,106,1900,fin,m,0,1,1,3,1,0,3.3333333333333335
2006,106,1900,nor,f,1,0,1,22,0,1,21.666666666666668
2006,106,1900,nor,m,0,0,0,3,0,1,2.6666666666666665
2006,106,1900,swe,f,3,4,7,22,1,0,22.333333333333332
2007,106,1901,dnk,f,5,3,8,45,3,4,44.666666666666664
2007,106,1901,dnk,m,1,0,1,7,0,0,7
2007,106,1901,fin,f,1,2,3,45,5,3,45.666666666666664
2007,106,1901,fin,m,0,0,0,7,1,0,7.333333333333333
2007,106,1901,nor,f,1,3,4,45,1,2,44.666666666666664
2007,106,1901,nor,m,0,2,2,7,0,0,7
2007,106,1901,swe,f,7,8,15,45,1,3,44.333333333333336
2008,106,1902,dnk,f,3,2,5,42,7,8,41.666666666666664
2008,106,1902,dnk,m,0,1,1,2,0,2,1.3333333333333335
2008,106,1902,fin,f,3,3,6,42,3,2,42.333333333333336
2008,106,1902,fin,m,0,0,0,2,0,1,1.6666666666666667
2008,106,1902,nor,f,5,0,5,42,3,3,42
2008,106,1902,nor,m,0,0,0,2,0,0,2
2008,106,1902,swe,f,7,5,12,42,5,0,43.666666666666664
2009,106,1903,dnk,f,1,2,3,42,7,5,42.666666666666664
2009,106,1903,dnk,m,1,0,1,1,0,0,1
2009,106,1903,fin,f,1,0,1,42,1,2,41.666666666666664
2009,106,1903,fin,m,0,0,0,1,1,0,1.3333333333333333
2009,106,1903,nor,f,4,4,8,42,1,0,42.333333333333336
2009,106,1903,nor,m,0,0,0,1,0,0,1
2009,106,1903,swe,f,6,1,7,42,4,4,42
2010,106,1904,dnk,f,7,1,8,37,6,1,38.666666666666664
2010,106,1904,dnk,m,0,1,1,2,0,0,2
2010,106,1904,fin,f,2,1,3,37,7,1,39
2010,106,1904,fin,m,0,0,0,2,0,1,1.6666666666666667
2010,106,1904,nor,f,1,2,3,37,2,1,37.333333333333336
2010,106,1904,nor,m,0,0,0,2,0,0,2
2010,106,1904,swe,f,7,4,11,37,1,2,36.666666666666664
2011,106,1905,dnk,f,3,1,4,45,7,4,46
2011,106,1905,dnk,m,0,1,1,2,0,0,2
2011,106,1905,fin,f,1,2,3,45,3,1,45.666666666666664
2011,106,1905,fin,m,0,1,1,2,0,1,1.6666666666666667
2011,106,1905,nor,f,2,4,6,45,1,2,44.666666666666664
2011,106,1905,nor,m,0,0,0,2,0,1,1.6666666666666667
2011,106,1905,swe,f,6,3,9,45,2,4,44.333333333333336
2012,106,1906,dnk,f,1,6,7,46,6,3,47
2012,106,1906,dnk,m,0,0,0,3,0,0,3
2012,106,1906,fin,f,3,1,4,46,1,6,44.333333333333336
2012,106,1906,fin,m,0,0,0,3,0,0,3
2012,106,1906,nor,f,3,2,5,46,3,1,46.666666666666664
2012,106,1906,nor,m,1,0,1,3,0,0,3
2012,106,1906,swe,f,6,8,14,46,3,2,46.333333333333336
1922,107,1815,dnk,f,0,0,0,0,0.5,0,0
1922,107,1815,dnk,m,0,0,0,0,0,0,0
1922,107,1815,fin,f,0,0,0,0,0,0,0
1922,107,1815,fin,m,0,0,0,0,0,0,0
1922,107,1815,nor,f,0,0,0,0,0,0,0
1922,107,1815,nor,m,0,0,0,0,0,0,0
1923,107,1816,dnk,f,0,0,0,0,0,0,0
1923,107,1816,dnk,m,0,0,0,0,0,0,0
1923,107,1816,fin,f,0,0,0,0,0,0,0
1923,107,1816,fin,m,0,0,0,0,0,0,0
1923,107,1816,nor,f,0,0,0,0,0,0,0
1923,107,1816,nor,m,0,0,0,0,0,0,0
1924,107,1817,dnk,f,0,0,0,0,0,0,0
1924,107,1817,dnk,m,0,0,0,0,0,0,0
1924,107,1817,fin,f,0,0,0,0,0,0,0
1924,107,1817,fin,m,0,0,0,0,0,0,0
1924,107,1817,nor,f,0,0,0,0,0,0,0
1924,107,1817,nor,m,0,0,0,0,0,0,0
1925,107,1818,dnk,f,0,0,0,0,0,0,0
1925,107,1818,dnk,m,0,0,0,0,0,0,0
1925,107,1818,fin,f,0,0,0,0,0,0,0
1925,107,1818,fin,m,0,0,0,0,0,0,0
1925,107,1818,nor,f,0,0,0,0,0,0,0
1925,107,1818,nor,m,0,0,0,0,0,0,0
1926,107,1819,dnk,f,0,0,0,0,0,0,0
1926,107,1819,dnk,m,0,0,0,0,0,0,0
1926,107,1819,fin,f,0,0,0,0,0,0,0
1926,107,1819,fin,m,0,0,0,0,0,0,0
1926,107,1819,nor,f,0,0,0,0,0,0,0
1926,107,1819,nor,m,0,0,0,0,0,0,0
1927,107,1820,dnk,f,0,0,0,0,0,0,0
1927,107,1820,dnk,m,0,0,0,0,0,0,0
1927,107,1820,fin,f,0,0,0,0,0,0,0
1927,107,1820,fin,m,0,0,0,0,0,0,0
1927,107,1820,nor,f,0,0,0,0,0,0,0
1927,107,1820,nor,m,0,0,0,0,0,0,0
1928,107,1821,dnk,f,0,0,0,0,0,0,0
1928,107,1821,dnk,m,0,0,0,0,0,0,0
1928,107,1821,fin,f,0,0,0,0,0,0,0
1928,107,1821,fin,m,0,0,0,0,0,0,0
1928,107,1821,nor,f,0,0,0,0,0,0,0
1928,107,1821,nor,m,0,0,0,0,0,0,0
1929,107,1822,dnk,f,0,0,0,0,0,0,0
1929,107,1822,dnk,m,0,0,0,0,0,0,0
1929,107,1822,fin,f,0,0,0,0,0,0,0
1929,107,1822,fin,m,0,0,0,0,0,0,0
1929,107,1822,nor,f,0,0,0,0,0,0,0
1929,107,1822,nor,m,0,0,0,0,0,0,0
1930,107,1823,dnk,f,0,0,0,0,0,0,0
1930,107,1823,dnk,m,0,0,0,0,0,0,0
1930,107,1823,fin,f,0,0,0,0,0,0,0
1930,107,1823,fin,m,0,0,0,0,0,0,0
1930,107,1823,nor,f,0,0,0,0,0,0,0
1930,107,1823,nor,m,0,0,0,0,0,0,0
1931,107,1824,dnk,f,0,0,0,0,0,0,0
1931,107,1824,dnk,m,0,0,0,0,0,0,0
1931,107,1824,fin,f,0,0,0,0,0,0,0
1931,107,1824,fin,m,0,0,0,0,0,0,0
1931,107,1824,nor,f,0,0,0,0,0,0,0
1931,107,1824,nor,m,0,0,0,0,0,0,0
1932,107,1825,dnk,f,0,0,0,0,0,0,0
1932,107,1825,dnk,m,0,0,0,0,0,0,0
1932,107,1825,fin,f,0,0,0,0,0,0,0
1932,107,1825,fin,m,0,0,0,0,0,0,0
1932,107,1825,nor,f,0,0,0,0,0,0,0
1932,107,1825,nor,m,0,0,0,0,0,0,0
1933,107,1826,dnk,f,0,0,0,0,0,0,0
1933,107,1826,dnk,m,0,0,0,0,0,0,0
1933,107,1826,fin,f,0,0,0,0,0,0,0
1933,107,1826,fin,m,0,0,0,0,0,0,0
1933,107,1826,nor,f,0,0,0,0,0,0,0
1933,107,1826,nor,m,0,0,0,0,0,0,0
1934,107,1827,dnk,f,0,0,0,0,0,0,0
1934,107,1827,dnk,m,0,0,0,0,0,0,0
1934,107,1827,fin,f,0,0,0,0,0,0,0
1934,107,1827,fin,m,0,0,0,0,0,0,0
1934,107,1827,nor,f,0,0,0,0,0,0,0
1934,107,1827,nor,m,0,0,0,0,0,0,0
1935,107,1828,dnk,f,0,0,0,0,0,0,0
1935,107,1828,dnk,m,0,0,0,0,0,0,0
1935,107,1828,fin,f,0,0,0,0,0,0,0
1935,107,1828,fin,m,0,0,0,0,0,0,0
1935,107,1828,nor,f,0,0,0,0,0,0,0
1935,107,1828,nor,m,0,0,0,0,0,0,0
1936,107,1829,dnk,f,0,0,0,0,0,0,0
1936,107,1829,dnk,m,0,0,0,0,0,0,0
1936,107,1829,fin,f,0,0,0,0,0,0,0
1936,107,1829,fin,m,0,0,0,0,0,0,0
1936,107,1829,nor,f,0,0,0,0,0,0,0
1936,107,1829,nor,m,0,0,0,0,0,0,0
1937,107,1830,dnk,f,0,0,0,0,0,0,0
1937,107,1830,dnk,m,0,0,0,0,0,0,0
1937,107,1830,fin,f,0,0,0,0,0,0,0
1937,107,1830,fin,m,0,0,0,0,0,0,0
1937,107,1830,nor,f,0,0,0,0,0,0,0
1937,107,1830,nor,m,0,0,0,0,0,0,0
1938,107,1831,dnk,f,0,0,0,0,0,0,0
1938,107,1831,dnk,m,0,0,0,0,0,0,0
1938,107,1831,fin,f,0,0,0,0,0,0,0
1938,107,1831,fin,m,0,0,0,0,0,0,0
1938,107,1831,nor,f,0,0,0,0,0,0,0
1938,107,1831,nor,m,0,0,0,0,0,0,0
1939,107,1832,dnk,f,0,0,0,0,0,0,0
1939,107,1832,dnk,m,0,0,0,0,0,0,0
1939,107,1832,fin,f,0,0,0,0,0,0,0
1939,107,1832,fin,m,0,0,0,0,0,0,0
1939,107,1832,nor,f,0,0,0,0,0,0,0
1939,107,1832,nor,m,0,0,0,0,0,0,0
1940,107,1833,dnk,f,0,0,0,0,0,0,0
1940,107,1833,dnk,m,0,0,0,0,0,0,0
1940,107,1833,fin,f,0,0,0,0,0,0,0
1940,107,1833,fin,m,0,0,0,0,0,0,0
1940,107,1833,nor,f,0,0,0,0,0,0,0
1940,107,1833,nor,m,0,0,0,0,0,0,0
1941,107,1834,dnk,f,0,0,0,0.5,0,0,0.5
1941,107,1834,dnk,m,0,0,0,0,0,0,0
1941,107,1834,fin,f,0,0,0,0.5,0,0,0.5
1941,107,1834,fin,m,0,0,0,0,0,0,0
1941,107,1834,nor,f,0.5,0,0.5,0.5,0,0,0.5
1941,107,1834,nor,m,0,0,0,0,0,0,0
1942,107,1835,dnk,f,0,0,0,0,0.5,0,0
1942,107,1835,dnk,m,0,0,0,0,0,0,0
1942,107,1835,fin,f,0,0,0,0,0,0,0
1942,107,1835,fin,m,0,0,0,0,0,0,0
1942,107,1835,nor,f,0,0,0,0,0,0,0
1942,107,1835,nor,m,0,0,0,0,0,0,0
1943,107,1836,dnk,f,0,0,0,0,0,0,0
1943,107,1836,dnk,m,0,0,0,0,0,0,0
1943,107,1836,fin,f,0,0,0,0,0,0,0
1943,107,1836,fin,m,0,0,0,0,0,0,0
1943,107,1836,nor,f,0,0,0,0,0,0,0
1943,107,1836,nor,m,0,0,0,0,0,0,0
1944,107,1837,dnk,f,0,0,0,0,0,0,0
1944,107,1837,dnk,m,0,0,0,0,0,0,0
1944,107,1837,fin,f,0,0,0,0,0,0,0
1944,107,1837,fin,m,0,0,0,0,0,0,0
1944,107,1837,nor,f,0,0,0,0,0,0,0
1944,107,1837,nor,m,0,0,0,0,0,0,0
1945,107,1838,dnk,f,0,0,0,0.5,0,0,0.5
1945,107,1838,dnk,m,0,0,0,0,0,0,0
1945,107,1838,fin,f,0,0,0,0.5,0,0,0.5
1945,107,1838,fin,m,0,0,0,0,0,0,0
1945,107,1838,nor,f,0.5,0,0.5,0.5,0,0,0.5
1945,107,1838,nor,m,0,0,0,0,0,0,0
1946,107,1839,dnk,f,0,0,0,1,0.5,0,1.1666666666666667
1946,107,1839,dnk,m,0,0,0,0,0,0,0
1946,107,1839,fin,f,0,0,0,1,0,0,1
1946,107,1839,fin,m,0,0,0,0,0,0,0
1946,107,1839,nor,f,0,0,0,1,0,0,1
1946,107,1839,nor,m,0,0,0,0,0,0,0
1947,107,1840,dnk,f,0,0,0,0,0,0,0
1947,107,1840,dnk,m,0,0,0,0,0,0,0
1947,107,1840,fin,f,0,0,0,0,0,0,0
1947,107,1840,fin,m,0,0,0,0,0,0,0
1947,107,1840,nor,f,0,0,0,0,0,0,0
1947,107,1840,nor,m,0,0,0,0,0,0,0
1948,107,1841,dnk,f,0,0,0,0,0,0,0
1948,107,1841,dnk,m,0,0,0,0,0,0,0
1948,107,1841,fin,f,0,0,0,0,0,0,0
1948,107,1841,fin,m,0,0,0,0,0,0,0
1948,107,1841,nor,f,0,0,0,0,0,0,0
1948,107,1841,nor,m,0,0,0,0,0,0,0
1949,107,1842,dnk,f,0,0,0,0,0,0,0
1949,107,1842,dnk,m,0,0,0,0,0,0,0
1949,107,1842,fin,f,0,0,0,0,0,0,0
1949,107,1842,fin,m,0,0,0,0,0,0,0
1949,107,1842,nor,f,0,0,0,0,0,0,0
1949,107,1842,nor,m,0,0,0,0,0,0,0
1950,107,1843,dnk,f,0,0,0,0,0,0,0
1950,107,1843,dnk,m,0,0,0,0,0,0,0
1950,107,1843,fin,f,0,0,0,0,0,0,0
1950,107,1843,fin,m,0,0,0,0,0,0,0
1950,107,1843,nor,f,0,0,0,0,0,0,0
1950,107,1843,nor,m,0,0,0,0,0,0,0
1951,107,1844,dnk,f,0,0,0,0,0,0,0
1951,107,1844,dnk,m,0,0,0,4,0,0,4
1951,107,1844,fin,f,0,0,0,0,0,0,0
1951,107,1844,fin,m,0,0,0,4,0,0,4
1951,107,1844,nor,f,0,0,0,0,0,0,0
1951,107,1844,nor,m,0,1,1,4,0,0,4
1952,107,1845,dnk,f,0,0,0,0,0,0,0
1952,107,1845,dnk,m,0,0,0,0,0,1,0
1952,107,1845,fin,f,0,0,0,0,0,0,0
1952,107,1845,fin,m,0,0,0,0,0,0,0
1952,107,1845,nor,f,0,0,0,0,0,0,0
1952,107,1845,nor,m,0,0,0,0,0,0,0
1953,107,1846,dnk,f,0,0,0,0,0,0,0
1953,107,1846,dnk,m,0,0,0,0,0,0,0
1953,107,1846,fin,f,0,0,0,0,0,0,0
1953,107,1846,fin,m,0,0,0,0,0,0,0
1953,107,1846,nor,f,0,0,0,0,0,0,0
1953,107,1846,nor,m,0,0,0,0,0,0,0
1954,107,1847,dnk,f,0,0,0,0,0,0,0
