adec;sexe;age_atteint;age_revolu;nbdec
2016;1;12;11;9
2016;1;12;12;15
2016;1;13;12;14
2016;1;13;13;17
2016;1;14;13;24
2016;1;14;14;34
2016;1;15;14;19
2016;1;15;15;38
2016;1;16;15;37
2016;1;16;16;35
2016;1;17;16;41
2016;1;17;17;60
2016;1;18;17;65
2016;1;18;18;80
2016;1;19;18;89
2016;1;19;19;106
2016;1;20;19;89
2016;1;20;20;92
2016;1;21;20;97
2016;1;21;21;108
2016;1;22;21;85
2016;1;22;22;94
2016;1;23;22;103
2016;1;23;23;104
2016;1;24;23;114
2016;1;24;24;124
2016;1;25;24;92
2016;1;25;25;125
2016;1;26;25;107
2016;1;26;26;127
2016;1;27;26;142
2016;1;27;27;137
2016;1;28;27;130
2016;1;28;28;134
2016;1;29;28;133
2016;1;29;29;133
2016;1;30;29;124
2016;1;30;30;150
2016;1;31;30;116
2016;1;31;31;152
2016;1;32;31;151
2016;1;32;32;154
2016;1;33;32;147
2016;1;33;33;142
2016;1;34;33;197
2016;1;34;34;196
2016;1;35;34;186
2016;1;35;35;193
2016;1;36;35;219
2016;1;36;36;202
2016;1;37;36;189
2016;1;37;37;228
2016;1;38;37;238
2016;1;38;38;233
2016;1;39;38;243
2016;1;39;39;240
2016;1;40;39;268
2016;1;40;40;251
2016;1;41;40;267
2016;1;41;41;295
2016;1;42;41;350
2016;1;42;42;370
2016;1;43;42;396
2016;1;43;43;421
2016;1;44;43;449
2016;1;44;44;476
2016;1;45;44;436
2016;1;45;45;481
2016;1;46;45;517
2016;1;46;46;513
2016;1;47;46;579
2016;1;47;47;580
2016;1;48;47;662
2016;1;48;48;644
2016;1;49;48;679
2016;1;49;49;743
2016;1;50;49;767
2016;1;50;50;823
2016;1;51;50;839
2016;1;51;51;865
2016;1;52;51;924
2016;1;52;52;915
2016;1;53;52;950
2016;1;53;53;1033
2016;1;54;53;1081
2016;1;54;54;1115
2016;1;55;54;1215
2016;1;55;55;1268
2016;1;56;55;1265
2016;1;56;56;1416
2016;1;57;56;1472
2016;1;57;57;1588
2016;1;58;57;1499
2016;1;58;58;1638
2016;1;59;58;1607
2016;1;59;59;1715
2016;1;60;59;1760
2016;1;60;60;1930
2016;1;61;60;1864
2016;1;61;61;2025
2016;1;62;61;2025
2016;1;62;62;2189
2016;1;63;62;2175
2016;1;63;63;2285
2016;1;64;63;2319
2016;1;64;64;2423
2016;1;65;64;2269
2016;1;65;65;2557
2016;1;66;65;2467
2016;1;66;66;2736
2016;1;67;66;2620
2016;1;67;67;2876
2016;1;68;67;2652
2016;1;68;68;3014
2016;1;69;68;2817
2016;1;69;69;3128
2016;1;70;69;2992
2016;1;70;70;3245
2016;1;71;70;2322
2016;1;71;71;2471
2016;1;72;71;2413
2016;1;72;72;2622
2016;1;73;72;2503
2016;1;73;73;2716
2016;1;74;73;2570
2016;1;74;74;2639
2016;1;75;74;2484
2016;1;75;75;2477
2016;1;76;75;2578
2016;1;76;76;2961
2016;1;77;76;2952
2016;1;77;77;3189
2016;1;78;77;3218
2016;1;78;78;3496
2016;1;79;78;3373
2016;1;79;79;3682
2016;1;80;79;3626
2016;1;80;80;3938
2016;1;81;80;3720
2016;1;81;81;4151
2016;1;82;81;4281
2016;1;82;82;4469
2016;1;83;82;4324
2016;1;83;83;4596
2016;1;84;83;4668
2016;1;84;84;5031
2016;1;85;84;4931
2016;1;85;85;5143
2016;1;86;85;5014
2016;1;86;86;5119
2016;1;87;86;4897
2016;1;87;87;5087
2016;1;88;87;4912
2016;1;88;88;5044
2016;1;89;88;4576
2016;1;89;89;4675
2016;1;90;89;4434
2016;1;90;90;4471
2016;1;91;90;4137
2016;1;91;91;3912
2016;1;92;91;3469
2016;1;92;92;3592
2016;1;93;92;3280
2016;1;93;93;3134
2016;1;94;93;2893
2016;1;94;94;2664
2016;1;95;94;2436
2016;1;95;95;2221
2016;1;96;95;1939
2016;1;96;96;1783
2016;1;97;96;1046
2016;1;97;97;671
2016;1;98;97;627
2016;1;98;98;497
2016;1;99;98;386
2016;1;99;99;331
2016;1;100;99;249
2016;1;100;100;197
2016;1;101;100;169
2016;1;101;101;211
2016;1;102;101;189
2016;1;102;102;144
2016;1;103;102;121
2016;1;103;103;91
2016;1;104;103;77
2016;1;104;104;38
2016;1;105;104;42
2016;1;105;105;26
2016;1;106;105;17
2016;1;106;106;10
2016;1;107;106;10
2016;1;107;107;7
2016;1;108;107;5
2016;1;108;108;4
2016;1;109;108;2
2016;1;110;109;1
2016;1;110;110;1
2016;1;111;110;1
2016;2;0;0;975
2016;2;1;0;134
2016;2;1;1;46
2016;2;2;1;45
2016;2;2;2;27
2016;2;3;2;22
2016;2;3;3;20
2016;2;4;3;16
2016;2;4;4;15
2016;2;5;4;17
2016;2;5;5;20
2016;2;6;5;15
2016;2;6;6;13
2016;2;7;6;9
2016;2;7;7;9
2016;2;8;7;12
2016;2;8;8;14
2016;2;9;8;9
2016;2;9;9;12
2016;2;10;9;10
2016;2;10;10;15
2016;2;11;10;12
2016;2;11;11;16
2016;2;12;11;10
2016;2;12;12;16
2016;2;13;12;8
2016;2;13;13;6
2016;2;14;13;16
2016;2;14;14;19
2016;2;15;14;23
2016;2;15;15;26
2016;2;16;15;24
2016;2;16;16;18
2016;2;17;16;27
2016;2;17;17;22
2016;2;18;17;24
2016;2;18;18;24
2016;2;19;18;29
2016;2;19;19;29
2016;2;20;19;40
2016;2;20;20;41
2016;2;21;20;34
2016;2;21;21;30
2016;2;22;21;32
2016;2;22;22;44
2016;2;23;22;37
2016;2;23;23;41
2016;2;24;23;54
2016;2;24;24;41
2016;2;25;24;34
2016;2;25;25;50
2016;2;26;25;33
2016;2;26;26;50
2016;2;27;26;45
2016;2;27;27;49
2016;2;28;27;46
2016;2;28;28;50
2016;2;29;28;53
2016;2;29;29;58
2016;2;30;29;78
2016;2;30;30;64
2016;2;31;30;54
2016;2;31;31;64
2016;2;32;31;68
2016;2;32;32;77
2016;2;33;32;63
2016;2;33;33;81
2016;2;34;33;73
2016;2;34;34;78
2016;2;35;34;92
2016;2;35;35;79
2016;2;36;35;90
2016;2;36;36;102
2016;2;37;36;96
2016;2;37;37;102
2016;2;38;37;93
2016;2;38;38;109
2016;2;39;38;115
2016;2;39;39;136
2016;2;40;39;132
2016;2;40;40;154
2016;2;41;40;116
2016;2;41;41;140
2016;2;42;41;137
2016;2;42;42;170
2016;2;43;42;175
2016;2;43;43;210
2016;2;44;43;244
2016;2;44;44;247
2016;2;45;44;260
2016;2;45;45;307
2016;2;46;45;272
2016;2;46;46;310
2016;2;47;46;267
2016;2;47;47;319
2016;2;48;47;371
2016;2;48;48;375
2016;2;49;48;352
2016;2;49;49;410
2016;2;50;49;411
2016;2;50;50;432
2016;2;51;50;462
2016;2;51;51;450
2016;2;52;51;460
2016;2;52;52;528
2016;2;53;52;506
2016;2;53;53;548
2016;2;54;53;532
2016;2;54;54;572
2016;2;55;54;581
2016;2;55;55;660
2016;2;56;55;626
2016;2;56;56;673
2016;2;57;56;715
2016;2;57;57;805
2016;2;58;57;782
2016;2;58;58;808
2016;2;59;58;814
2016;2;59;59;903
2016;2;60;59;850
2016;2;60;60;958
2016;2;61;60;943
2016;2;61;61;984
2016;2;62;61;987
2016;2;62;62;1034
2016;2;63;62;996
2016;2;63;63;1101
2016;2;64;63;1091
2016;2;64;64;1168
2016;2;65;64;1183
2016;2;65;65;1325
2016;2;66;65;1243
2016;2;66;66;1371
2016;2;67;66;1361
2016;2;67;67;1460
2016;2;68;67;1379
2016;2;68;68;1459
2016;2;69;68;1397
2016;2;69;69;1548
2016;2;70;69;1597
2016;2;70;70;1627
2016;2;71;70;1276
2016;2;71;71;1439
2016;2;72;71;1317
2016;2;72;72;1524
2016;2;73;72;1512
2016;2;73;73;1588
2016;2;74;73;1448
2016;2;74;74;1595
2016;2;75;74;1516
2016;2;75;75;1494
2016;2;76;75;1562
2016;2;76;76;1869
2016;2;77;76;1991
2016;2;77;77;2182
2016;2;78;77;2210
2016;2;78;78;2526
2016;2;79;78;2482
2016;2;79;79;2698
2016;2;80;79;2826
2016;2;80;80;3147
2016;2;81;80;3144
2016;2;81;81;3520
2016;2;82;81;3600
2016;2;82;82;3976
2016;2;83;82;3973
2016;2;83;83;4497
2016;2;84;83;4565
2016;2;84;84;5120
2016;2;85;84;5064
2016;2;85;85;5780
2016;2;86;85;5644
2016;2;86;86;6137
2016;2;87;86;5920
2016;2;87;87;6350
2016;2;88;87;6212
2016;2;88;88;6732
2016;2;89;88;6558
2016;2;89;89;6981
2016;2;90;89;6935
2016;2;90;90;7221
2016;2;91;90;7034
2016;2;91;91;7246
2016;2;92;91;6892
2016;2;92;92;6808
2016;2;93;92;6679
2016;2;93;93;6617
2016;2;94;93;6161
2016;2;94;94;6266
2016;2;95;94;5881
2016;2;95;95;5763
2016;2;96;95;5201
2016;2;96;96;4920
2016;2;97;96;3012
2016;2;97;97;2095
2016;2;98;97;1990
2016;2;98;98;1778
2016;2;99;98;1429
2016;2;99;99;1200
2016;2;100;99;971
2016;2;100;100;853
2016;2;101;100;788
2016;2;101;101;914
2016;2;102;101;1038
2016;2;102;102;823
2016;2;103;102;694
2016;2;103;103;565
2016;2;104;103;407
2016;2;104;104;355
2016;2;105;104;269
2016;2;105;105;177
2016;2;106;105;155
2016;2;106;106;111
2016;2;107;106;78
2016;2;107;107;57
2016;2;108;107;42
2016;2;108;108;23
2016;2;109;108;23
2016;2;109;109;16
2016;2;110;109;17
2016;2;110;110;13
2016;2;111;110;4
2016;2;111;111;2
2016;2;112;111;1
2016;2;113;112;4
2016;2;113;113;2
2016;2;115;115;1
2016;2;116;115;1
2017;1;0;0;1308
2017;1;1;0;122
2017;1;1;1;52
2017;1;2;1;50
2017;1;2;2;23
2017;1;3;2;38
2017;1;3;3;24
2017;1;4;3;24
2017;1;4;4;19
2017;1;5;4;14
2017;1;5;5;19
2017;1;6;5;21
2017;1;6;6;21
2017;1;7;6;15
2017;1;7;7;16
2017;1;8;7;19
2017;1;8;8;14
2017;1;9;8;19
2017;1;9;9;5
2017;1;10;9;6
2017;1;10;10;14
2017;1;11;10;20
2017;1;11;11;19
2017;1;12;11;11
2017;1;12;12;9
2017;1;13;12;22
2017;1;13;13;16
2017;1;14;13;18
2017;1;14;14;25
2017;1;15;14;34
2017;1;15;15;28
2017;1;16;15;47
2017;1;16;16;50
2017;1;17;16;51
2017;1;17;17;67
2017;1;18;17;50
2017;1;18;18;58
2017;1;19;18;88
2017;1;19;19;74
2017;1;20;19;80
2017;1;20;20;117
2017;1;21;20;99
2017;1;21;21;105
2017;1;22;21;117
2017;1;22;22;112
2017;1;23;22;101
2017;1;23;23;98
2017;1;24;23;115
2017;1;24;24;101
2017;1;25;24;102
2017;1;25;25;128
2017;1;26;25;96
2017;1;26;26;125
2017;1;27;26;123
2017;1;27;27;122
2017;1;28;27;121
2017;1;28;28;139
2017;1;29;28;136
2017;1;29;29;125
2017;1;30;29;135
2017;1;30;30;134
2017;1;31;30;135
2017;1;31;31;156
2017;1;32;31;149
2017;1;32;32;174
2017;1;33;32;174
2017;1;33;33;165
2017;1;34;33;158
2017;1;34;34;154
2017;1;35;34;185
2017;1;35;35;190
2017;1;36;35;225
2017;1;36;36;226
2017;1;37;36;222
2017;1;37;37;215
2017;1;38;37;231
2017;1;38;38;220
2017;1;39;38;205
2017;1;39;39;261
2017;1;40;39;238
2017;1;40;40;274
2017;1;41;40;274
2017;1;41;41;278
2017;1;42;41;292
2017;1;42;42;353
2017;1;43;42;354
2017;1;43;43;395
2017;1;44;43;434
2017;1;44;44;420
2017;1;45;44;446
2017;1;45;45;503
2017;1;46;45;491
2017;1;46;46;564
2017;1;47;46;566
2017;1;47;47;603
2017;1;48;47;565
2017;1;48;48;629
2017;1;49;48;655
2017;1;49;49;711
2017;1;50;49;739
2017;1;50;50;762
2017;1;51;50;805
2017;1;51;51;845
2017;1;52;51;893
2017;1;52;52;940
2017;1;53;52;990
2017;1;53;53;1067
2017;1;54;53;1120
2017;1;54;54;1113
2017;1;55;54;1081
2017;1;55;55;1186
2017;1;56;55;1192
2017;1;56;56;1376
2017;1;57;56;1356
2017;1;57;57;1396
2017;1;58;57;1477
2017;1;58;58;1565
2017;1;59;58;1656
2017;1;59;59;1703
2017;1;60;59;1700
2017;1;60;60;1808
2017;1;61;60;1834
2017;1;61;61;2009
2017;1;62;61;2064
2017;1;62;62;2142
2017;1;63;62;2178
2017;1;63;63;2265
2017;1;64;63;2227
2017;1;64;64;2372
2017;1;65;64;2263
2017;1;65;65;2553
2017;1;66;65;2449
2017;1;66;66;2684
2017;1;67;66;2626
2017;1;67;67;2854
2017;1;68;67;2815
2017;1;68;68;2936
2017;1;69;68;2843
2017;1;69;69;3126
2017;1;70;69;3056
2017;1;70;70;3360
2017;1;71;70;3022
2017;1;71;71;3216
2017;1;72;71;2477
2017;1;72;72;2624
2017;1;73;72;2445
2017;1;73;73;2733
2017;1;74;73;2639
2017;1;74;74;2776
2017;1;75;74;2690
2017;1;75;75;2783
2017;1;76;75;2645
2017;1;76;76;2575
2017;1;77;76;2749
2017;1;77;77;3153
2017;1;78;77;3131
2017;1;78;78;3392
2017;1;79;78;3533
2017;1;79;79;3571
2017;1;80;79;3629
2017;1;80;80;3712
2017;1;81;80;3855
2017;1;81;81;4051
2017;1;82;81;4196
2017;1;82;82;4295
2017;1;83;82;4575
2017;1;83;83;4711
2017;1;84;83;4568
2017;1;84;84;4858
2017;1;85;84;5065
2017;1;85;85;5091
2017;1;86;85;5005
2017;1;86;86;5200
2017;1;87;86;5228
2017;1;87;87;5243
2017;1;88;87;5148
2017;1;88;88;5019
2017;1;89;88;4821
2017;1;89;89;4805
2017;1;90;89;4754
2017;1;90;90;4378
2017;1;91;90;4389
2017;1;91;91;4119
2017;1;92;91;3965
2017;1;92;92;3595
2017;1;93;92;3566
2017;1;93;93;3029
2017;1;94;93;3021
2017;1;94;94;2618
2017;1;95;94;2523
2017;1;95;95;2224
2017;1;96;95;2201
2017;1;96;96;1735
2017;1;97;96;1661
2017;1;97;97;1282
2017;1;98;97;866
2017;1;98;98;460
2017;1;99;98;492
2017;1;99;99;334
2017;1;100;99;263
2017;1;100;100;176
2017;1;101;100;151
2017;1;101;101;105
2017;1;102;101;100
2017;1;102;102;124
2017;1;103;102;130
2017;1;103;103;91
2017;1;104;103;61
2017;1;104;104;41
2017;1;105;104;43
2017;1;105;105;19
2017;1;106;105;11
2017;1;106;106;8
2017;1;107;106;8
2017;1;107;107;4
2017;1;108;107;2
2017;1;108;108;5
2017;1;109;108;1
2017;1;109;109;2
2017;1;111;110;1
2017;1;117;117;1
2017;2;0;0;1057
2017;2;1;0;122
2017;2;1;1;50
2017;2;2;1;36
2017;2;2;2;20
2017;2;3;2;19
2017;2;3;3;24
2017;2;4;3;18
2017;2;4;4;16
2017;2;5;4;16
2017;2;5;5;12
2017;2;6;5;12
2017;2;6;6;16
2017;2;7;6;6
2017;2;7;7;13
2017;2;8;7;11
2017;2;8;8;5
2017;2;9;8;5
2017;2;9;9;11
2017;2;10;9;13
2017;2;10;10;8
2017;2;11;10;11
2017;2;11;11;16
2017;2;12;11;12
2017;2;12;12;12
2017;2;13;12;14
2017;2;13;13;19
2017;2;14;13;13
2017;2;14;14;14
2017;2;15;14;14
2017;2;15;15;15
2017;2;16;15;21
2017;2;16;16;22
2017;2;17;16;27
2017;2;17;17;26
2017;2;18;17;25
2017;2;18;18;40
2017;2;19;18;35
2017;2;19;19;33
2017;2;20;19;31
2017;2;20;20;34
2017;2;21;20;36
2017;2;21;21;37
2017;2;22;21;42
2017;2;22;22;41
2017;2;23;22;30
2017;2;23;23;34
2017;2;24;23;35
2017;2;24;24;36
2017;2;25;24;33
2017;2;25;25;50
2017;2;26;25;42
2017;2;26;26;30
2017;2;27;26;39
2017;2;27;27;38
2017;2;28;27;43
2017;2;28;28;48
2017;2;29;28;41
