PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
DNK,2,1841,1841,1,f,75,5,RR,16,O,764,.,.,.,1
DNK,2,1841,1841,1,f,80,5,RR,16,O,614,.,.,.,1
DNK,2,1841,1841,1,f,85,5,RR,16,O,289,.,.,.,1
DNK,2,1841,1841,1,f,90,5,RR,16,O,101,.,.,.,1
DNK,2,1841,1841,1,f,95,5,RR,16,O,21,.,.,.,1
DNK,2,1841,1841,1,f,100,5,RR,16,O,2,.,.,.,1
DNK,2,1841,1841,1,f,105,5,RR,16,O,0,.,.,.,1
DNK,2,1841,1841,1,f,110,+,RR,16,O,0,.,.,.,1
DNK,2,1841,1841,1,m,0,1,RR,16,O,4020,.,.,.,1
DNK,2,1841,1841,1,m,1,2,RR,16,O,1060,.,.,.,1
DNK,2,1841,1841,1,m,3,2,RR,16,O,384,.,.,.,1
DNK,2,1841,1841,1,m,5,5,RR,16,O,547,.,.,.,1
DNK,2,1841,1841,1,m,10,5,RR,16,O,299,.,.,.,1
DNK,2,1841,1841,1,m,15,5,RR,16,O,331,.,.,.,1
DNK,2,1841,1841,1,m,20,5,RR,16,O,441,.,.,.,1
DNK,2,1841,1841,1,m,25,5,RR,16,O,315,.,.,.,1
DNK,2,1841,1841,1,m,30,5,RR,16,O,334,.,.,.,1
DNK,2,1841,1841,1,m,35,5,RR,16,O,443,.,.,.,1
DNK,2,1841,1841,1,m,40,5,RR,16,O,464,.,.,.,1
DNK,2,1841,1841,1,m,45,5,RR,16,O,567,.,.,.,1
DNK,2,1841,1841,1,m,50,5,RR,16,O,546,.,.,.,1
DNK,2,1841,1841,1,m,55,5,RR,16,O,577,.,.,.,1
DNK,2,1841,1841,1,m,60,5,RR,16,O,792,.,.,.,1
DNK,2,1841,1841,1,m,65,5,RR,16,O,663,.,.,.,1
DNK,2,1841,1841,1,m,70,5,RR,16,O,772,.,.,.,1
DNK,2,1841,1841,1,m,75,5,RR,16,O,658,.,.,.,1
DNK,2,1841,1841,1,m,80,5,RR,16,O,479,.,.,.,1
DNK,2,1841,1841,1,m,85,5,RR,16,O,196,.,.,.,1
DNK,2,1841,1841,1,m,90,5,RR,16,O,56,.,.,.,1
DNK,2,1841,1841,1,m,95,5,RR,16,O,16,.,.,.,1
DNK,2,1841,1841,1,m,100,5,RR,16,O,2,.,.,.,1
DNK,2,1841,1841,1,m,105,5,RR,16,O,1,.,.,.,1
DNK,2,1841,1841,1,m,110,+,RR,16,O,1,.,.,.,1
DNK,2,1842,1842,1,f,0,1,RR,16,O,3241,.,.,.,1
DNK,2,1842,1842,1,f,1,2,RR,16,O,982,.,.,.,1
DNK,2,1842,1842,1,f,3,2,RR,16,O,381,.,.,.,1
DNK,2,1842,1842,1,f,5,5,RR,16,O,541,.,.,.,1
DNK,2,1842,1842,1,f,10,5,RR,16,O,336,.,.,.,1
DNK,2,1842,1842,1,f,15,5,RR,16,O,358,.,.,.,1
DNK,2,1842,1842,1,f,20,5,RR,16,O,439,.,.,.,1
DNK,2,1842,1842,1,f,25,5,RR,16,O,376,.,.,.,1
DNK,2,1842,1842,1,f,30,5,RR,16,O,392,.,.,.,1
DNK,2,1842,1842,1,f,35,5,RR,16,O,437,.,.,.,1
DNK,2,1842,1842,1,f,40,5,RR,16,O,486,.,.,.,1
DNK,2,1842,1842,1,f,45,5,RR,16,O,437,.,.,.,1
