COUNTRY;IDL_ID;AGEYEARS;DAYSSINCEBD;AGEDAYS;SEX;BIRTH_DAY;BIRTH_MONTH;BIRTH_YEAR;DEATH_DAY;DEATH_MONTH;DEATH_YEAR;BIRTH_COUNTRY;BIRTH_LOCALITY;DEATH_COUNTRY;DEATH_LOCALITY;VALIDATION
FRA;FRA1911201911333;107;62;39144;F;30;12;1911;2;3;2019;FRA;FRI34;FRA;FRI34;SAMPLE OUT
FRA;FRA1911201911278;107;101;39183;F;2;11;1911;11;2;2019;FRA;FRM02;FRA;FRM01;SAMPLE OUT
FRA;FRA1912201911343;107;353;39435;F;2;1;1912;21;12;2019;FRA;FR105;FRA;FR105;SAMPLE OUT
FRA;FRA1911201911357;107;212;39294;F;24;12;1911;24;7;2019;FRA;FR107;FRA;FRL03;SAMPLE OUT
FRA;FRA1911201911312;107;94;39176;F;30;9;1911;2;1;2019;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1912201911324;107;68;39149;F;4;4;1912;11;6;2019;FRA;FRE22;FRA;FRJ22;SAMPLE OUT
FRA;FRA1912201911293;107;245;39326;F;23;4;1912;24;12;2019;FRA;FRD12;FRA;FRD12;SAMPLE OUT
FRA;FRA1912201911392;107;82;39163;F;8;10;1912;29;12;2019;FRA;FRC11;FRA;FRF23;SAMPLE OUT
FRA;FRA1911201911341;107;181;39263;F;1;8;1911;29;1;2019;FRA;FRI21;FRA;FRI11;SAMPLE OUT
FRA;FRA1912201911282;107;74;39155;F;23;9;1912;6;12;2019;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1912201911336;107;140;39221;F;14;5;1912;1;10;2019;FRA;FRF12;FRA;FRF12;SAMPLE OUT
FRA;FRA1911201911368;107;121;39203;F;18;12;1911;18;4;2019;FRA;FRF12;FRA;FRF11;SAMPLE OUT
FRA;FRA1912201911323;107;66;39147;F;19;10;1912;24;12;2019;FRA;FRE11;FRA;FR106;SAMPLE OUT
FRA;FRA1911201911381;107;59;39141;F;24;12;1911;21;2;2019;FRA;FR101;FRA;FRL05;SAMPLE OUT
FRA;FRA1912201911353;107;47;39128;F;15;10;1912;1;12;2019;FRA;FRI11;FRA;FRI11;SAMPLE OUT
FRA;FRA1911201911299;107;344;39426;F;17;7;1911;26;6;2019;FRA;FRL04;FRA;FRL04;SAMPLE OUT
FRA;FRA1911201911354;107;144;39226;F;11;12;1911;4;5;2019;FRA;FRI22;FRA;FRB05;SAMPLE OUT
FRA;FRA1911201911291;107;114;39196;F;7;11;1911;1;3;2019;FRA;FRC23;FRA;FRC23;SAMPLE OUT
FRA;FRA1911201911387;107;120;39202;F;25;10;1911;22;2;2019;FRA;FRI15;FRA;FRI15;SAMPLE OUT
FRA;FRA1911201911339;107;69;39151;F;29;11;1911;6;2;2019;FRA;FRJ26;FRA;FRJ26;SAMPLE OUT
FRA;FRA1911201911378;107;130;39212;F;5;9;1911;13;1;2019;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1911201911376;107;209;39291;F;21;11;1911;18;6;2019;FRA;FRI31;FRA;FR101;SAMPLE OUT
FRA;FRA1911201911314;107;161;39243;F;22;10;1911;1;4;2019;FRA;FRF34;FRA;FRC11;SAMPLE OUT
FRA;FRA1912201911390;107;182;39263;F;28;4;1912;27;10;2019;FRA;FRJ26;FRA;FRJ26;SAMPLE OUT
FRA;FRA1912201911302;107;163;39244;F;24;5;1912;3;11;2019;FRA;FRC11;FRA;FRC11;SAMPLE OUT
FRA;FRA1911201911347;107;299;39381;F;8;10;1911;3;8;2019;FRA;FRI23;FRA;FRI34;SAMPLE OUT
FRA;FRA1912201911340;107;194;39275;F;10;5;1912;20;11;2019;FRA;FRB02;FRA;FRJ13;SAMPLE OUT
FRA;FRA1911201911328;107;146;39228;F;13;9;1911;6;2;2019;FRA;FR107;FRA;FR102;SAMPLE OUT
FRA;FRA1912201911386;107;93;39174;F;7;3;1912;8;6;2019;FRA;FRJ22;FRA;FR104;SAMPLE OUT
FRA;FRA1912201911298;107;177;39258;F;28;4;1912;22;10;2019;FRA;FRE21;FRA;FRF21;SAMPLE OUT
FRA;FRA1912201911395;107;235;39316;F;10;5;1912;31;12;2019;FRA;FRK14;FRA;FRK25;SAMPLE OUT
FRA;FRA1912201911290;107;4;39085;F;14;6;1912;18;6;2019;FRA;FRH03;FRA;FRH03;SAMPLE OUT
FRA;FRA1912201911301;107;198;39279;F;23;4;1912;7;11;2019;FRA;FRB04;FRA;FRB04;SAMPLE OUT
FRA;FRA1912201911325;107;183;39264;F;18;3;1912;17;9;2019;FRA;FR103;FRA;FRG01;SAMPLE OUT
FRA;FRA1912201911294;107;125;39206;F;2;8;1912;5;12;2019;FRA;FRI12;FRA;FRG04;SAMPLE OUT
FRA;FRA1912201911360;107;293;39375;F;13;2;1912;3;12;2019;FRA;FRC13;FRA;FRC13;SAMPLE OUT
FRA;FRA1912201911365;107;108;39189;F;22;5;1912;7;9;2019;FRA;FR101;FRA;FRD22;SAMPLE OUT
FRA;FRA1912201911370;107;76;39157;F;22;6;1912;6;9;2019;FRA;FRL03;FRA;FRL03;SAMPLE OUT
FRA;FRA1912201911374;107;278;39360;F;9;1;1912;14;10;2019;FRA;FRH03;FRA;FRH03;SAMPLE OUT
FRA;FRA1911201911369;107;75;39157;F;1;11;1911;15;1;2019;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1912201911335;107;266;39347;F;8;4;1912;30;12;2019;FRA;FR101;FRA;FRK24;SAMPLE OUT
FRA;FRA1911201911348;107;259;39341;F;6;6;1911;20;2;2019;FRA;FRL04;FRA;FR105;SAMPLE OUT
FRA;FRA1912201911276;107;11;39092;F;21;5;1912;1;6;2019;FRA;FRD22;FRA;FRB04;SAMPLE OUT
FRA;FRA1911201911281;107;360;39442;F;13;1;1911;8;1;2019;FRA;FRJ11;FRA;FRJ11;SAMPLE OUT
FRA;FRA1911201911318;107;288;39370;F;10;12;1911;24;9;2019;FRA;FRK25;FRA;FRK25;SAMPLE OUT
FRA;FRA1912201911330;107;65;39146;F;5;3;1912;9;5;2019;FRA;FRB06;FRA;FRB06;SAMPLE OUT
FRA;FRA1912201911316;107;230;39311;F;2;3;1912;18;10;2019;FRA;FRC13;FRA;FRC13;SAMPLE OUT
FRA;FRA1911201911275;107;135;39217;F;6;11;1911;21;3;2019;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1912201911304;107;212;39294;F;22;2;1912;22;9;2019;FRA;FRK24;FRA;FRK24;SAMPLE OUT
FRA;FRA1911201911329;107;282;39364;F;12;9;1911;21;6;2019;FRA;FRD21;FRA;FRD11;SAMPLE OUT
FRA;FRA1912201911311;107;107;39188;F;9;3;1912;24;6;2019;FRA;FRJ14;FRA;FRL03;SAMPLE OUT
FRA;FRA1912201911310;107;155;39236;F;11;5;1912;13;10;2019;FRA;FRL01;FRA;FRL04;SAMPLE OUT
FRA;FRA1912201911363;107;21;39102;F;27;4;1912;18;5;2019;FRA;FRC23;FRA;FRK26;SAMPLE OUT
FRA;FRA1911201911366;107;207;39289;F;22;8;1911;17;3;2019;FRA;FRI12;FRA;FRJ24;SAMPLE OUT
FRA;FRA1911201911277;107;94;39176;F;30;12;1911;3;4;2019;FRA;FRH01;FRA;FRH03;SAMPLE OUT
FRA;FRA1911201911326;107;219;39301;F;12;11;1911;19;6;2019;FRA;FR103;FRA;FRI32;SAMPLE OUT
FRA;FRA1912201911338;107;285;39366;F;18;3;1912;28;12;2019;FRA;FR106;FRA;FR108;SAMPLE OUT
FRA;FRA1911201911337;107;364;39446;F;30;3;1911;29;3;2019;FRA;FRH04;FRA;FRH04;SAMPLE OUT
FRA;FRA1912201911305;107;10;39092;F;25;1;1912;4;2;2019;FRA;FRJ22;FRA;FRK13;SAMPLE OUT
FRA;FRA1912201911393;107;173;39254;F;28;4;1912;18;10;2019;FRA;FRJ13;FRA;FRJ13;SAMPLE OUT
FRA;FRA1911201911383;107;226;39308;F;15;10;1911;29;5;2019;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1912201911361;107;69;39150;F;20;10;1912;28;12;2019;FRA;FRD22;FRA;FRD22;SAMPLE OUT
FRA;FRA1912201911295;107;220;39302;F;3;1;1912;11;8;2019;FRA;FRI32;FRA;FRG01;SAMPLE OUT
FRA;FRA1912201911287;107;115;39197;F;29;2;1912;24;6;2019;FRA;FRI34;FRA;FRI12;SAMPLE OUT
FRA;FRA1912201911349;107;111;39193;F;14;2;1912;5;6;2019;FRA;FR101;FRA;FRE21;SAMPLE OUT
FRA;FRA1912201911288;107;74;39155;F;3;4;1912;16;6;2019;FRA;FR101;FRA;FR101;SAMPLE OUT
FRA;FRA1911201911371;107;240;39322;F;9;6;1911;4;2;2019;FRA;FRL02;FRA;FRL02;SAMPLE OUT
FRA;FRA1912201911285;107;136;39217;F;5;4;1912;19;8;2019;FRA;FRJ13;FRA;FR102;SAMPLE OUT
FRA;FRA1911201911315;107;219;39301;F;31;5;1911;5;1;2019;FRA;FR106;FRA;FRL04;SAMPLE OUT
FRA;FRA1912201911346;107;0;39081;F;12;5;1912;12;5;2019;FRA;FR101;FRA;FRI12;SAMPLE OUT
FRA;FRA1911201911362;107;262;39344;F;29;8;1911;18;5;2019;FRA;FRG02;FRA;FR108;SAMPLE OUT
FRA;FRA1912201911331;107;165;39246;F;28;4;1912;10;10;2019;FRA;FR101;FRA;FRC13;SAMPLE OUT
FRA;FRA1912201911279;107;198;39279;F;11;5;1912;25;11;2019;FRA;FRK25;FRA;FRK26;SAMPLE OUT
FRA;FRA1912201911280;107;134;39215;F;25;6;1912;6;11;2019;FRA;FRI15;FRA;FRI15;SAMPLE OUT
FRA;FRA1912201911380;107;168;39249;F;8;3;1912;23;8;2019;FRA;FRE11;FRA;FRJ13;SAMPLE OUT
FRA;FRA1911201911350;107;180;39262;F;29;12;1911;27;6;2019;FRA;FRH03;FRA;FRH03;SAMPLE OUT
FRA;FRA1911201911296;107;262;39344;F;24;6;1911;13;3;2019;FRA;FRF32;FRA;FRF32;SAMPLE OUT
FRA;FRA1912201911334;107;178;39260;F;29;2;1912;26;8;2019;FRA;FRG02;FRA;FRG02;SAMPLE OUT
FRA;FRA1911201911389;107;73;39155;F;12;12;1911;23;2;2019;FRA;FRB06;FRA;FR104;SAMPLE OUT
FRA;FRA1912201911373;107;26;39107;F;6;9;1912;2;10;2019;FRA;FR101;FRA;FR107;SAMPLE OUT
FRA;FRA1912201911359;107;115;39196;F;1;6;1912;24;9;2019;FRA;FRF23;FRA;FR104;SAMPLE OUT
FRA;FRA1912201911306;107;255;39336;F;12;4;1912;23;12;2019;FRA;FRI13;FRA;FRI13;SAMPLE OUT
FRA;FRA1911201911391;107;355;39437;F;9;5;1911;29;4;2019;FRA;FRK14;FRA;FRK14;SAMPLE OUT
FRA;FRA1912201911303;107;100;39181;F;10;4;1912;19;7;2019;FRA;FR105;FRA;FRI34;SAMPLE OUT
FRA;FRA1911201911377;107;272;39354;F;12;8;1911;11;5;2019;FRA;FR101;FRA;FR105;SAMPLE OUT
FRA;FRA1911201911319;107;169;39251;F;31;7;1911;16;1;2019;FRA;FRI21;FRA;FRI21;SAMPLE OUT
FRA;FRA1912201911367;107;23;39104;F;15;3;1912;7;4;2019;FRA;FRF21;FRA;FR101;SAMPLE OUT
FRA;FRA1911201911351;107;259;39341;F;20;6;1911;6;3;2019;FRA;FRE23;FRA;FRE23;SAMPLE OUT
FRA;FRA1911201911320;107;185;39267;F;4;10;1911;7;4;2019;FRA;FRI22;FRA;FR105;SAMPLE OUT
FRA;FRA1912201911375;107;128;39209;F;21;5;1912;26;9;2019;FRA;FRD21;FRA;FR105;SAMPLE OUT
FRA;FRA1912201911286;107;189;39271;F;5;1;1912;13;7;2019;FRA;FR107;FRA;FR107;SAMPLE OUT
FRA;FRA1912201911388;107;105;39186;F;28;8;1912;11;12;2019;FRA;FRH03;FRA;FRH02;SAMPLE OUT
FRA;FRA1912201911327;107;148;39230;F;7;2;1912;5;7;2019;FRA;FRE11;FRA;BEL;SAMPLE OUT
FRA;FRA1912201911292;107;141;39222;F;20;5;1912;8;10;2019;FRA;FRI11;FRA;FRI11;SAMPLE OUT
FRA;FRA1912201911355;107;113;39195;F;27;1;1912;20;5;2019;FRA;FRG04;FRA;FRG04;SAMPLE OUT
FRA;FRA1912201911372;107;91;39172;F;18;7;1912;17;10;2019;FRA;FR101;FRA;FRJ23;SAMPLE OUT
FRA;FRA1912201911300;107;105;39186;F;28;3;1912;11;7;2019;FRA;FR101;FRA;FRI23;SAMPLE OUT
FRA;FRA1911201911342;107;127;39209;F;20;11;1911;27;3;2019;FRA;FRK21;FRA;FRK21;SAMPLE OUT
FRA;FRA1911201911321;107;216;39298;F;15;8;1911;19;3;2019;FRA;FRI22;FRA;FRG05;SAMPLE OUT
FRA;FRA1912201911379;107;76;39157;F;5;10;1912;20;12;2019;FRA;FRF32;FRA;FRK26;SAMPLE OUT
FRA;FRA1911201911317;107;133;39215;F;25;10;1911;7;3;2019;FRA;FRK26;FRA;FRK26;SAMPLE OUT
FRA;FRA1912201911394;107;206;39287;F;21;4;1912;13;11;2019;FRA;FRD13;FRA;FRD13;SAMPLE OUT
FRA;FRA1912201911297;107;144;39225;F;17;5;1912;8;10;2019;FRA;FRK28;FRA;FRG04;SAMPLE OUT
FRA;FRA1912201911284;107;126;39207;F;27;8;1912;31;12;2019;FRA;FRF31;FRA;FRF34;SAMPLE OUT
FRA;FRA1912201911352;107;297;39379;F;25;1;1912;18;11;2019;FRA;FRK22;FRA;FRK22;SAMPLE OUT
FRA;FRA1911201911345;107;281;39363;F;27;8;1911;4;6;2019;FRA;FRJ13;FRA;FRJ13;SAMPLE OUT
FRA;FRA1911201911384;107;224;39306;F;16;11;1911;28;6;2019;FRA;FRC11;FRA;FRL05;SAMPLE OUT
FRA;FRA1912201911309;107;123;39204;F;26;8;1912;27;12;2019;FRA;FRG02;FRA;FRG02;SAMPLE OUT
FRA;FRA1912201911308;107;49;39130;F;30;9;1912;18;11;2019;FRA;FRL05;FRA;FRL05;SAMPLE OUT
FRA;FRA1911201911344;107;162;39244;F;10;8;1911;19;1;2019;FRA;FRI34;FRA;FRI34;SAMPLE OUT
FRA;FRA1912201911307;107;112;39193;F;10;9;1912;31;12;2019;FRA;FRK24;FRA;FRK24;SAMPLE OUT
FRA;FRA1910201911429;108;64;39511;F;12;12;1910;14;2;2019;FRA;FR101;FRA;FRG04;SAMPLE OUT
FRA;FRA1911201911444;108;13;39460;F;9;4;1911;22;4;2019;FRA;FRF33;FRA;FRF33;SAMPLE OUT
FRA;FRA1910201911445;108;333;39780;F;11;11;1910;10;10;2019;FRA;FRC23;FRA;FRC24;SAMPLE OUT
FRA;FRA1911201911418;108;158;39605;F;16;5;1911;21;10;2019;FRA;FRF21;FRA;FRF21;SAMPLE OUT
FRA;FRA1911201911432;108;61;39508;F;1;6;1911;1;8;2019;FRA;FRC14;FRA;FRF33;SAMPLE OUT
FRA;FRA1911201911449;108;239;39686;F;10;4;1911;5;12;2019;FRA;FRD22;FRA;FRL04;SAMPLE OUT
FRA;FRA1910201911420;108;261;39708;F;19;11;1910;7;8;2019;FRA;FR101;FRA;FR101;SAMPLE OUT
FRA;FRA1911201911438;108;145;39592;F;19;7;1911;11;12;2019;FRA;FRF22;FRA;FRK11;SAMPLE OUT
FRA;FRA1910201911400;108;178;39625;F;3;10;1910;30;3;2019;FRA;FRI12;FRA;FRI12;SAMPLE OUT
FRA;FRA1911201911417;108;11;39458;F;8;5;1911;19;5;2019;FRA;FR104;FRA;FR104;SAMPLE OUT
FRA;FRA1911201911422;108;22;39469;F;18;8;1911;9;9;2019;FRA;FRL04;FRA;FRL04;SAMPLE OUT
FRA;FRA1911201911434;108;226;39673;F;30;4;1911;12;12;2019;FRA;FRE12;FRA;FRE12;SAMPLE OUT
FRA;FRA1910201911412;108;262;39709;F;5;9;1910;25;5;2019;FRA;FR101;FRA;FRG05;SAMPLE OUT
FRA;FRA1910201911447;108;140;39587;F;19;12;1910;8;5;2019;FRA;FRJ21;FRA;FRJ21;SAMPLE OUT
FRA;FRA1910201911409;108;93;39540;F;27;11;1910;28;2;2019;FRA;FRE11;FRA;FRE11;SAMPLE OUT
FRA;FRA1911201911442;108;39;39486;F;5;11;1911;14;12;2019;FRA;FRK25;FRA;FRK25;SAMPLE OUT
FRA;FRA1911201911419;108;92;39539;F;3;8;1911;3;11;2019;FRA;FRF21;FRA;FRF21;SAMPLE OUT
FRA;FRA1910201911396;108;63;39510;F;3;12;1910;4;2;2019;FRA;FRJ22;FRA;FRJ28;SAMPLE OUT
FRA;FRA1910201911436;108;288;39735;F;6;6;1910;21;3;2019;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1910201911435;108;23;39470;F;13;12;1910;5;1;2019;FRA;FRC23;FRA;FRC23;SAMPLE OUT
FRA;FRA1910201911411;108;254;39701;F;26;5;1910;4;2;2019;FRA;FRK13;FRA;FRK14;SAMPLE OUT
FRA;FRA1910201911416;108;152;39599;F;8;12;1910;9;5;2019;FRA;FRG03;FRA;FRG03;SAMPLE OUT
FRA;FRA1911201911425;108;53;39500;F;22;1;1911;16;3;2019;FRA;FRF33;FRA;FR104;SAMPLE OUT
FRA;FRA1910201911404;108;340;39787;F;22;12;1910;27;11;2019;FRA;FRG05;FRA;FRG05;SAMPLE OUT
FRA;FRA1910201911439;108;267;39714;F;7;5;1910;29;1;2019;FRA;FRF33;FRA;FRF11;SAMPLE OUT
FRA;FRA1910201911424;108;354;39801;F;9;2;1910;29;1;2019;FRA;FRK11;FRA;FRK11;SAMPLE OUT
FRA;FRA1911201911446;108;27;39474;F;2;12;1911;29;12;2019;FRA;FRL04;FRA;FRJ12;SAMPLE OUT
FRA;FRA1910201911403;108;171;39618;F;2;10;1910;22;3;2019;FRA;FRB05;FRA;FRG04;SAMPLE OUT
FRA;FRA1911201911413;108;115;39562;F;6;8;1911;29;11;2019;FRA;FRG03;FRA;FRG03;SAMPLE OUT
FRA;FRA1910201911397;108;156;39603;F;16;8;1910;19;1;2019;FRA;FR101;FRA;FRC12;SAMPLE OUT
FRA;FRA1910201911423;108;313;39760;F;17;4;1910;24;2;2019;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1910201911428;108;230;39677;F;3;8;1910;21;3;2019;FRA;FR101;FRA;FRL05;SAMPLE OUT
FRA;FRA1910201911402;108;277;39724;F;25;7;1910;28;4;2019;FRA;FRK12;FRA;FRK12;SAMPLE OUT
FRA;FRA1911201911441;108;53;39500;F;4;9;1911;27;10;2019;FRA;FRI31;FRA;FRI32;SAMPLE OUT
FRA;FRA1911201911407;108;200;39647;F;4;1;1911;23;7;2019;FRA;FRD12;FRA;FRH02;SAMPLE OUT
FRA;FRA1911201911410;108;114;39561;F;3;3;1911;25;6;2019;FRA;FRK26;FRA;FRL04;SAMPLE OUT
FRA;FRA1911201911431;108;24;39471;F;27;8;1911;20;9;2019;FRA;FR101;FRA;FRF32;SAMPLE OUT
FRA;FRA1910201911405;108;48;39495;F;31;12;1910;17;2;2019;FRA;FRG01;FRA;FRG01;SAMPLE OUT
FRA;FRA1910201911398;108;312;39759;F;13;6;1910;21;4;2019;FRA;FR101;FRA;FR108;SAMPLE OUT
FRA;FRA1911201911414;108;125;39572;F;16;6;1911;19;10;2019;FRA;FRF22;FRA;FRC11;SAMPLE OUT
FRA;FRA1911201911401;108;61;39508;F;17;2;1911;19;4;2019;FRA;FRJ13;FRA;FRJ27;SAMPLE OUT
FRA;FRA1910201911443;108;98;39545;F;18;10;1910;24;1;2019;FRA;FRB02;FRA;FR105;SAMPLE OUT
FRA;FRA1910201911433;108;336;39783;F;29;4;1910;31;3;2019;FRA;FRC14;FRA;FRC14;SAMPLE OUT
FRA;FRA1911201911437;108;169;39616;F;4;4;1911;20;9;2019;FRA;FR101;FRA;FRB02;SAMPLE OUT
FRA;FRA1910201911440;108;146;39593;F;13;10;1910;8;3;2019;FRA;FRF22;FRA;FRD11;SAMPLE OUT
FRA;FRA1911201911421;108;88;39535;F;6;9;1911;3;12;2019;FRA;FRK25;FRA;FRK25;SAMPLE OUT
FRA;FRA1910201911426;108;236;39683;F;19;9;1910;13;5;2019;FRA;FRY40;FRA;FRY40;SAMPLE OUT
FRA;FRA1911201911430;108;46;39493;F;27;8;1911;12;10;2019;FRA;FRB01;FRA;FR105;SAMPLE OUT
FRA;FRA1910201911427;108;333;39780;F;13;7;1910;11;6;2019;FRA;FRI15;FRA;FRI15;SAMPLE OUT
FRA;FRA1910201911408;108;347;39794;F;7;4;1910;20;3;2019;FRA;FRD21;FRA;FRL06;SAMPLE OUT
FRA;FRA1910201911415;108;281;39728;F;28;7;1910;5;5;2019;FRA;FRD12;FRA;FRD12;SAMPLE OUT
FRA;FRA1911201911399;108;158;39605;F;10;3;1911;15;8;2019;FRA;FRK24;FRA;FRK24;SAMPLE OUT
FRA;FRA1911201911406;108;34;39481;F;4;4;1911;8;5;2019;FRA;FRK24;FRA;FRK28;SAMPLE OUT
FRA;FRA1911201911448;108;19;39466;F;8;1;1911;27;1;2019;FRA;FRI12;FRA;FRI12;SAMPLE OUT
FRA;FRA1910201911462;109;13;39825;F;7;2;1910;20;2;2019;FRA;FRI15;FRA;FRI15;SAMPLE OUT
FRA;FRA1909201911450;109;206;40018;F;31;8;1909;25;3;2019;FRA;FRK11;FRA;FRK11;SAMPLE OUT
FRA;FRA1909201911453;109;280;40092;F;17;6;1909;24;3;2019;FRA;FR105;FRA;FR103;SAMPLE OUT
FRA;FRA1910201911459;109;147;39959;F;15;3;1910;9;8;2019;FRA;FRI22;FRA;FRJ25;SAMPLE OUT
FRA;FRA1910201911452;109;20;39832;F;28;11;1910;18;12;2019;FRA;FRE22;FRA;FRE22;SAMPLE OUT
FRA;FRA1910201911455;109;183;39995;F;9;4;1910;9;10;2019;FRA;FRE21;FRA;FR101;SAMPLE OUT
FRA;FRA1910201911463;109;13;39825;F;18;9;1910;1;10;2019;FRA;FR107;FRA;FR105;SAMPLE OUT
FRA;FRA1910201911451;109;1;39813;F;19;4;1910;20;4;2019;FRA;FRJ26;FRA;FRL03;SAMPLE OUT
FRA;FRA1910201911467;109;164;39976;F;27;5;1910;7;11;2019;FRA;FRK23;FRA;FRK23;SAMPLE OUT
FRA;FRA1910201911464;109;64;39876;F;20;1;1910;25;3;2019;FRA;FR107;FRA;FR107;SAMPLE OUT
FRA;FRA1910201911466;109;50;39862;F;2;10;1910;21;11;2019;FRA;FRF21;FRA;FRF12;SAMPLE OUT
FRA;FRA1909201911457;109;44;39856;F;2;12;1909;15;1;2019;FRA;FRC13;FRA;FR108;SAMPLE OUT
FRA;FRA1910201911454;109;74;39886;F;2;9;1910;15;11;2019;FRA;FR102;FRA;FR105;SAMPLE OUT
FRA;FRA1909201911458;109;255;40067;F;1;11;1909;14;7;2019;FRA;FRI31;FRA;FRI31;SAMPLE OUT
FRA;FRA1910201911470;109;133;39945;F;29;6;1910;9;11;2019;FRA;FRD13;FRA;FRG03;SAMPLE OUT
FRA;FRA1909201911465;109;152;39964;F;25;12;1909;26;5;2019;FRA;FRE21;FRA;FRL05;SAMPLE OUT
FRA;FRA1910201911471;109;145;39957;F;20;3;1910;12;8;2019;FRA;FRE12;FRA;FRE11;SAMPLE OUT
FRA;FRA1909201911461;109;241;40053;F;4;7;1909;2;3;2019;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1909201911469;109;325;40137;F;16;8;1909;7;7;2019;FRA;FRG04;FRA;FRG04;SAMPLE OUT
FRA;FRA1910201911460;109;226;40038;F;12;1;1910;26;8;2019;FRA;FRB06;FRA;FR104;SAMPLE OUT
FRA;FRA1910201911456;109;44;39856;F;26;5;1910;9;7;2019;FRA;FRJ26;FRA;FRJ26;SAMPLE OUT
FRA;FRA1910201911468;109;41;39853;F;3;4;1910;14;5;2019;FRA;FRK25;FRA;FRK25;SAMPLE OUT
FRA;FRA1908201911480;110;279;40456;F;8;12;1908;13;9;2019;FRA;FR101;FRA;FR101;YES
FRA;FRA1909201911474;110;142;40319;F;21;1;1909;12;6;2019;FRA;FRH03;FRA;FRH03;YES
FRA;FRA1909201911479;110;138;40315;F;31;7;1909;16;12;2019;FRA;FRJ24;FRA;FR107;YES
FRA;FRA1909201911478;110;16;40193;F;12;3;1909;28;3;2019;FRA;FRE12;FRA;FRE23;YES
FRA;FRA1908201911481;110;226;40403;F;15;8;1908;29;3;2019;FRA;FR102;FRA;FR104;YES
FRA;FRA1909201911477;110;43;40220;F;28;2;1909;12;4;2019;FRA;FRI11;FRA;FRI23;YES
FRA;FRA1909201911476;110;30;40207;F;14;10;1909;13;11;2019;FRA;FRI21;FRA;FR104;YES
FRA;FRA1909201911483;110;225;40402;F;27;4;1909;8;12;2019;FRA;FRB01;FRA;FR104;YES
FRA;FRA1908201911482;110;241;40418;F;26;11;1908;25;7;2019;FRA;FR101;FRA;FRB05;YES
FRA;FRA1908201911472;110;79;40256;F;1;12;1908;18;2;2019;FRA;FR105;FRA;FRL05;YES
FRA;FRA1909201911475;110;20;40197;F;26;6;1909;16;7;2019;FRA;FRI13;FRA;FRI13;YES
FRA;FRA1908201911473;110;174;40351;F;14;8;1908;4;2;2019;FRA;FRB01;FRA;FR105;YES
FRA;FRA1907201911486;111;305;40848;F;8;11;1907;9;9;2019;FRA;FRM02;FRA;FRL03;YES
FRA;FRA1908201911484;111;187;40730;F;11;2;1908;17;8;2019;FRA;FRM01;FRA;FRM01;YES
FRA;FRA1908201911487;111;197;40739;F;8;3;1908;21;9;2019;FRA;FRI12;FRA;FRI12;YES
FRA;FRA1907201911488;111;349;40892;F;16;6;1907;31;5;2019;FRA;FRI13;FRA;FRJ26;YES
FRA;FRA1907201911485;111;242;40785;F;6;9;1907;6;5;2019;FRA;FRY20;FRA;FR104;YES
FRA;FRA1907201911490;112;31;40939;F;15;5;1907;15;6;2019;FRA;FRG02;FRA;FR101;YES
FRA;FRA1907201911492;112;72;40980;F;7;2;1907;20;4;2019;FRA;FRF23;FRA;FRF23;YES
FRA;FRA1907201911489;112;98;41006;F;6;3;1907;12;6;2019;FRA;FRE21;FRA;FRF34;YES
FRA;FRA1907201911491;112;7;40915;F;18;10;1907;25;10;2019;FRA;FRC21;FRA;FRC21;YES
FRA;FRA1906201911493;113;92;41365;F;17;4;1906;18;7;2019;FRA;FRY20;FRA;FRY20;YES
FRA;FRA1914201911521;105;29;38380;M;5;1;1914;3;2;2019;FRA;FRF11;FRA;FRF11;SAMPLE OUT
FRA;FRA1914201911504;105;112;38463;M;22;5;1914;11;9;2019;FRA;FRY20;FRA;FRY20;SAMPLE OUT
FRA;FRA1913201911537;105;171;38522;M;10;10;1913;30;3;2019;FRA;FR101;FRA;FRG05;SAMPLE OUT
FRA;FRA1914201911499;105;40;38391;M;30;1;1914;11;3;2019;FRA;FRI31;FRA;FRI31;SAMPLE OUT
FRA;FRA1913201911527;105;250;38601;M;20;7;1913;27;3;2019;FRA;FRD22;FRA;FRK11;SAMPLE OUT
FRA;FRA1914201911513;105;23;38374;M;3;2;1914;26;2;2019;FRA;FRK24;FRA;FRK24;SAMPLE OUT
FRA;FRA1913201911505;105;215;38566;M;16;8;1913;19;3;2019;FRA;FRM01;FRA;FRK14;SAMPLE OUT
FRA;FRA1913201911538;105;243;38594;M;26;11;1913;27;7;2019;FRA;FRG04;FRA;FRG04;SAMPLE OUT
FRA;FRA1914201911502;105;263;38614;M;27;1;1914;17;10;2019;FRA;FRY10;FRA;FRY10;SAMPLE OUT
FRA;FRA1914201911517;105;53;38404;M;8;11;1914;31;12;2019;FRA;FRY20;FRA;FR107;SAMPLE OUT
