Year,Age,Sex,Deaths,TL_Deaths,TU_Deaths_Next_Year,Cohort,Country,Population,TL_Deaths_Prev_Year,TU_Deaths_Same_Year,Exposure
1944,86,m,618.6603578994313,300,318.66035789943135,1858,swe,3255.2168859404615,233,294,3234.883552607128
1944,86,f,330,172,158,1858,dnk,1743,146,166,1736.3333333333333
1944,86,m,248,124,124,1858,dnk,1343,125,147,1335.6666666666667
1944,86,f,213,109,104,1858,fin,1195.9934624697337,114,138,1187.9934624697337
1944,86,m,121,64,57,1858,fin,683.429298853475,54,52,684.0959655201416
1945,86,f,865.9386219199464,452.93862191994646,413,1859,swe,4514.938621919946,384,404.83894525588136,4507.9923068346525
1945,86,m,655.6375153305831,307.63751533058314,348,1859,swe,3379.637515330583,300,318.66035789943135,3373.4173960307726
1945,86,f,337,153,184,1859,dnk,1843,172,158,1847.6666666666667
1945,86,m,267,124,143,1859,dnk,1438,124,124,1438
1945,86,f,238,114,124,1859,fin,1269.5392065561557,109,104,1271.2058732228224
1945,86,m,122,64,58,1859,fin,738.3194183062448,64,57,740.6527516395781
1946,86,f,887,413,474,1860,swe,4462,452.93862191994646,413,4475.312873973316
1946,86,m,673,340,333,1860,swe,3387,307.63751533058314,348,3373.545838443528
1946,86,f,359,165,194,1860,dnk,1865,153,184,1854.6666666666667
1946,86,m,309,148,161,1860,dnk,1420,124,143,1413.6666666666667
1946,86,f,261,127,134,1860,fin,1298.5516483516485,114,124,1295.2183150183153
1946,86,m,105,48,57,1860,fin,607.5329341317365,64,58,609.5329341317365
1947,86,f,738,368,370,1861,swe,4183,413,474,4162.666666666667
1947,86,m,561,290,271,1861,swe,3020,340,333,3022.3333333333335
1947,86,f,268,134,134,1861,dnk,1821,165,194,1811.3333333333333
1947,86,m,242,122,120,1861,dnk,1367,148,161,1362.6666666666667
1947,86,f,297,154,143,1861,fin,1392,127,134,1389.6666666666667
1947,86,m,116,60,56,1861,fin,610,48,57,607
1948,86,f,815,396,419,1862,swe,4554,368,370,4553.333333333333
1948,86,m,625,311,314,1862,swe,3297,290,271,3303.3333333333335
1948,86,f,310,145,165,1862,dnk,1876,134,134,1876
1948,86,m,242,126,116,1862,dnk,1466,122,120,1466.6666666666667
1948,86,f,302,135,167,1862,fin,1347,154,143,1350.6666666666667
1948,86,m,174,74,100,1862,fin,621,60,56,622.3333333333334
1949,86,f,794,385,409,1863,swe,4576,396,419,4568.333333333333
1949,86,m,677,331,346,1863,swe,3532,311,314,3531
1949,86,f,339,154,185,1863,dnk,1881,145,165,1874.3333333333333
1949,86,m,251,104,147,1863,dnk,1473,126,116,1476.3333333333333
1949,86,f,314,150,164,1863,fin,1495,135,167,1484.3333333333333
1949,86,m,134,73,61,1863,fin,616,74,100,607.3333333333334
1950,86,f,947,449,498,1864,swe,4762,385,409,4754
1950,86,m,719,361,358,1864,swe,3528,331,346,3523
1950,86,f,363,192,171,1864,dnk,1887,154,185,1876.6666666666667
1950,86,m,277,149,128,1864,dnk,1519,104,147,1504.6666666666667
1950,86,f,342,161,181,1864,fin,1648,150,164,1643.3333333333333
1950,86,m,151,71,80,1864,fin,668,73,61,672
1951,86,f,836,405,431,1865,swe,4656,449,498,4639.666666666667
1951,86,m,639,326,313,1865,swe,3361,361,358,3362
1951,86,f,385,172,213,1865,dnk,2075,192,171,2082
1951,86,m,247,115,132,1865,dnk,1595,149,128,1602
1951,86,f,273,138,135,1865,fin,1387,161,181,1380.3333333333333
1951,86,m,137,69,68,1865,fin,618,71,80,615
1952,86,f,872,432,440,1866,swe,4733,405,431,4724.333333333333
1952,86,m,724,388,336,1866,swe,3526,326,313,3530.3333333333335
1952,86,f,374,176,198,1866,dnk,2178,172,213,2164.3333333333335
1952,86,m,330,153,177,1866,dnk,1767,115,132,1761.3333333333333
1952,86,f,240,111,129,1866,fin,1257,138,135,1258
1952,86,m,109,55,54,1866,fin,512,69,68,512.3333333333334
1953,86,f,749,344,405,1867,swe,4295,432,440,4292.333333333333
1953,86,m,583,282,301,1867,swe,3243,388,336,3260.3333333333335
1953,86,f,361,180,181,1867,dnk,2106,176,198,2098.6666666666665
1953,86,m,335,167,168,1867,dnk,1667,153,177,1659
1953,86,f,252,122,130,1867,fin,1267,111,129,1261
1953,86,m,108,52,56,1867,fin,564,55,54,564.3333333333334
1954,86,f,648,338,310,1868,swe,3986,344,405,3965.6666666666665
1954,86,m,510,244,266,1868,swe,2883,282,301,2876.6666666666665
1954,86,f,371,196,175,1868,dnk,2280,180,181,2279.6666666666665
1954,86,m,331,160,171,1868,dnk,1814,167,168,1813.6666666666667
1954,86,f,216,98,118,1868,fin,1084,122,130,1081.3333333333333
1954,86,m,97,53,44,1868,fin,499,52,56,497.6666666666667
1955,86,f,642,293,349,1869,swe,4332,338,310,4341.333333333333
1955,86,m,637,298,339,1869,swe,3473,244,266,3465.6666666666665
1955,86,f,335,161,174,1869,dnk,2323,196,175,2330
1955,86,m,303,159,144,1869,dnk,1732,160,171,1728.3333333333333
1955,86,f,343,138,205,1869,fin,1618,98,118,1611.3333333333333
1955,86,m,161,72,89,1869,fin,699,53,44,702
1956,86,f,761,379,382,1870,swe,4614,293,349,4595.333333333333
1956,86,m,686,334,352,1870,swe,3616,298,339,3602.3333333333335
1956,86,f,386,184,202,1870,dnk,2427,161,174,2422.6666666666665
1956,86,m,378,184,194,1870,dnk,1930,159,144,1935
1956,86,f,339,158,181,1870,fin,1790,138,205,1767.6666666666667
1956,86,m,167,86,81,1870,fin,826,72,89,820.3333333333334
1957,86,f,873,451,422,1871,swe,4927,379,382,4926
1957,86,m,751,385,366,1871,swe,3896,334,352,3890
1957,86,f,458,238,220,1871,dnk,2483,184,202,2477
1957,86,m,368,186,182,1871,dnk,2037,184,194,2033.6666666666667
1957,86,f,372,178,194,1871,fin,1750,158,181,1742.3333333333333
1957,86,m,170,91,79,1871,fin,783,86,81,784.6666666666666
1958,86,f,820,409,411,1872,swe,4935,451,422,4944.666666666667
1958,86,m,699,363,336,1872,swe,3850,385,366,3856.3333333333335
1958,86,f,406,180,226,1872,dnk,2559,238,220,2565
1958,86,m,389,190,199,1872,dnk,2170,186,182,2171.3333333333335
1958,86,f,355,183,172,1872,fin,1837,178,194,1831.6666666666667
1958,86,m,163,96,67,1872,fin,801,91,79,805
1959,86,f,874,429,445,1873,swe,5186,409,411,5185.333333333333
1959,86,m,789,396,393,1873,swe,4076,363,336,4085
1959,86,f,474,228,246,1873,dnk,2686,180,226,2670.6666666666665
1959,86,m,407,192,215,1873,dnk,2207,190,199,2204
1959,86,f,350,167,183,1873,fin,1867,183,172,1870.6666666666667
1959,86,m,176,90,86,1873,fin,800,96,67,809.6666666666666
1960,86,f,930,463,467,1874,swe,5446,429,445,5440.666666666667
1960,86,m,724,368,356,1874,swe,4219,396,393,4220
1960,86,f,445,242,203,1874,dnk,2773,228,246,2767
1960,86,m,396,204,192,1874,dnk,2254,192,215,2246.3333333333335
1960,86,f,405,192,213,1874,fin,1943,167,183,1937.6666666666667
1960,86,m,169,84,85,1874,fin,837,90,86,838.3333333333334
1961,86,f,956,493,463,1875,swe,5747,463,467,5745.666666666667
1961,86,m,838,426,412,1875,swe,4507,368,356,4511
1961,86,f,476,234,242,1875,dnk,2960,242,203,2973
1961,86,m,467,245,222,1875,dnk,2465,204,192,2469
1961,86,f,431,223,208,1875,fin,1931,192,213,1924
1961,86,m,190,91,99,1875,fin,882,84,85,881.6666666666666
1962,86,f,966,466,500,1876,swe,5845,493,463,5855
1962,86,m,834,450,384,1876,swe,4516,426,412,4520.666666666667
1962,86,f,510,281,229,1876,dnk,3108,234,242,3105.3333333333335
1962,86,m,464,205,259,1876,dnk,2466,245,222,2473.6666666666665
1962,86,f,422,218,204,1876,fin,2019,223,208,2024
1962,86,m,205,107,98,1876,fin,932,91,99,929.3333333333334
1963,86,f,1012,499,513,1877,swe,6220,466,500,6208.666666666667
1963,86,m,856,448,408,1877,swe,4788,450,384,4810
1963,86,f,550,277,273,1877,dnk,3335,281,229,3352.3333333333335
1963,86,m,509,251,258,1877,dnk,2670,205,259,2652
1963,86,f,411,203,208,1877,fin,2013,218,204,2017.6666666666667
1963,86,m,186,89,97,1877,fin,975,107,98,978
1964,86,f,1012,506,506,1878,swe,6249,499,513,6244.333333333333
1964,86,m,880,423,457,1878,swe,4771,448,408,4784.333333333333
1964,86,f,509,252,257,1878,dnk,3289,277,273,3290.3333333333335
1964,86,m,510,256,254,1878,dnk,2616,251,258,2613.6666666666665
1964,86,f,398,197,201,1878,fin,2040,203,208,2038.3333333333333
1964,86,m,212,101,111,1878,fin,913,89,97,910.3333333333334
1965,86,f,1055,522,533,1879,swe,6766,506,506,6766
1965,86,m,850,404,446,1879,swe,4961,423,457,4949.666666666667
1965,86,f,589,279,310,1879,dnk,3472,252,257,3470.3333333333335
1965,86,m,506,258,248,1879,dnk,2661,256,254,2661.6666666666665
1965,86,f,423,214,209,1879,fin,2122,197,201,2120.6666666666665
1965,86,m,197,98,99,1879,fin,930,101,111,926.6666666666666
1966,86,f,1026,516,510,1880,swe,6753,522,533,6749.333333333333
1966,86,m,857,455,402,1880,swe,4897,404,446,4883
1966,86,f,576,319,257,1880,dnk,3487,279,310,3476.6666666666665
1966,86,m,513,270,243,1880,dnk,2718,258,248,2721.3333333333335
1966,86,f,426,213,213,1880,fin,2130,214,209,2131.6666666666665
1966,86,m,198,109,89,1880,fin,932,98,99,931.6666666666666
1967,86,f,1127,546,581,1881,swe,6959,516,510,6961
1967,86,m,914,433,481,1881,swe,4851,455,402,4868.666666666667
1967,86,f,615,315,300,1881,dnk,3689,319,257,3709.6666666666665
1967,86,m,503,244,259,1881,dnk,2717,270,243,2726
1967,86,f,395,185,210,1881,fin,1984,213,213,1984
1967,86,m,205,110,95,1881,fin,881,109,89,887.6666666666666
1968,86,f,1055,505,550,1882,swe,7009,546,581,6997.333333333333
1968,86,m,907,450,457,1882,swe,5023,433,481,5007
1968,86,f,585,280,305,1882,dnk,3930,315,300,3935
1968,86,m,471,234,237,1882,dnk,2829,244,259,2824
1968,86,f,453,220,233,1882,fin,2385,185,210,2376.6666666666665
1968,86,m,229,101,128,1882,fin,959,110,95,964
1969,86,f,1105,559,546,1883,swe,7514,505,550,7499
1969,86,m,846,456,390,1883,swe,5046,450,457,5043.666666666667
1969,86,f,551,258,293,1883,dnk,4008,280,305,3999.6666666666665
1969,86,m,500,259,241,1883,dnk,2837,234,237,2836
1969,86,f,471,235,236,1883,fin,2506,220,233,2501.6666666666665
1969,86,m,222,125,97,1883,fin,1019,101,128,1010
1970,86,f,1093,561,532,1884,swe,8217,559,546,8221.333333333334
1970,86,m,926,452,474,1884,swe,5609,456,390,5631
1970,86,f,620,337,283,1884,dnk,4471,258,293,4459.333333333333
1970,86,m,510,242,268,1884,dnk,3082,259,241,3088
1970,86,f,469,222,247,1884,fin,2559,235,236,2558.6666666666665
1970,86,m,200,108,92,1884,fin,1047,125,97,1056.3333333333333
1971,86,f,1224,610,614,1885,swe,8532,561,532,8541.666666666666
1971,86,m,939,510,429,1885,swe,5717,452,474,5709.666666666667
1971,86,f,613,304,309,1885,dnk,4585,337,283,4603
1971,86,m,514,247,267,1885,dnk,3086,242,268,3077.3333333333335
1971,86,f,473,239,234,1885,fin,2582,222,247,2573.6666666666665
1971,86,m,210,106,104,1885,fin,1048,108,92,1053.3333333333333
1972,86,f,1205,596,609,1886,swe,9010,610,614,9008.666666666666
1972,86,m,984,489,495,1886,swe,5943,510,429,5970
1972,86,f,690,336,354,1886,dnk,4799,304,309,4797.333333333333
1972,86,m,541,273,268,1886,dnk,3164,247,267,3157.3333333333335
1972,86,f,487,241,246,1886,fin,2821,239,234,2822.6666666666665
1972,86,m,200,104,96,1886,fin,1074,106,104,1074.6666666666667
1973,86,f,1306,669,637,1887,swe,9442,596,609,9437.666666666666
1973,86,m,1021,528,493,1887,swe,5981,489,495,5979
1973,86,f,708,341,367,1887,dnk,5064,336,354,5058
1973,86,m,538,251,287,1887,dnk,3259,273,268,3260.6666666666665
1973,86,f,492,248,244,1887,fin,2931,241,246,2929.3333333333335
1973,86,m,237,122,115,1887,fin,1197,104,96,1199.6666666666667
1974,86,f,1350,660,690,1888,swe,9551,669,637,9561.666666666666
1974,86,m,991,540,451,1888,swe,5842,528,493,5853.666666666667
1974,86,f,642,315,327,1888,dnk,5145,341,367,5136.333333333333
1974,86,m,540,270,270,1888,dnk,3312,251,287,3300
1974,86,f,508,271,237,1888,fin,2871,248,244,2872.3333333333335
1974,86,m,201,92,109,1888,fin,1158,122,115,1160.3333333333333
1975,86,f,1380,614,766,1889,swe,9808,660,690,9798
1975,86,m,1049,501,548,1889,swe,5794,540,451,5823.666666666667
1975,86,f,716,324,392,1889,dnk,5417,315,327,5413
1975,86,m,589,291,298,1889,dnk,3275,270,270,3275
1975,86,f,476,222,254,1889,fin,2944,271,237,2955.3333333333335
1975,86,m,232,116,116,1889,fin,1183,92,109,1177.3333333333333
1976,86,f,1326,692,634,1890,swe,10269,614,766,10218.333333333334
1976,86,m,982,467,515,1890,swe,5962,501,548,5946.333333333333
1976,86,f,689,329,360,1890,dnk,5692,324,392,5669.333333333333
1976,86,m,521,280,241,1890,dnk,3380,291,298,3377.6666666666665
1976,86,f,459,233,226,1890,fin,3178,222,254,3167.3333333333335
1976,86,m,221,121,100,1890,fin,1166,116,116,1166
1977,86,f,1364,664,700,1891,swe,10963,692,634,10982.333333333334
1977,86,m,1026,499,527,1891,swe,6252,467,515,6236
1977,86,f,732,340,392,1891,dnk,5974,329,360,5963.666666666667
1977,86,m,516,259,257,1891,dnk,3493,280,241,3506
1977,86,f,531,286,245,1891,fin,3582,233,226,3584.3333333333335
1977,86,m,251,130,121,1891,fin,1352,121,100,1359
1978,86,f,1427,706,721,1892,swe,11202,664,700,11190
1978,86,m,1060,507,553,1892,swe,6165,499,527,6155.666666666667
1978,86,f,706,348,358,1892,dnk,6160,340,392,6142.666666666667
1978,86,m,609,289,320,1892,dnk,3394,259,257,3394.6666666666665
1978,86,f,472,248,224,1892,fin,3504,286,245,3517.6666666666665
1978,86,m,260,133,127,1892,fin,1410,130,121,1413
1979,86,f,1398,693,705,1893,swe,11798,706,721,11793
1979,86,m,1071,536,535,1893,swe,6496,507,553,6480.666666666667
1979,86,f,817,427,390,1893,dnk,6677,348,358,6673.666666666667
1979,86,m,563,265,298,1893,dnk,3678,289,320,3667.6666666666665
1979,86,f,524,240,284,1893,fin,3691,248,224,3699
1979,86,m,234,110,124,1893,fin,1341,133,127,1343
1980,86,f,1582,740,842,1894,swe,12083,693,705,12079
1980,86,m,1098,560,538,1894,swe,6552,536,535,6552.333333333333
1980,86,f,878,453,425,1894,dnk,6907,427,390,6919.333333333333
1980,86,m,603,293,310,1894,dnk,3799,265,298,3788
1980,86,f,550,286,264,1894,fin,4135,240,284,4120.333333333333
1980,86,m,248,137,111,1894,fin,1528,110,124,1523.3333333333333
1981,86,f,1518,750,768,1895,swe,12680,740,842,12646
1981,86,m,1133,616,517,1895,swe,6685,560,538,6692.333333333333
1981,86,f,817,406,411,1895,dnk,7181,453,425,7190.333333333333
1981,86,m,632,326,306,1895,dnk,3878,293,310,3872.3333333333335
1981,86,f,601,329,272,1895,fin,4501,286,264,4508.333333333333
1981,86,m,270,132,138,1895,fin,1635,137,111,1643.6666666666667
1982,86,f,1430,719,711,1896,swe,12973,750,768,12967
1982,86,m,1109,567,542,1896,swe,7244,616,517,7277
1982,86,f,895,435,460,1896,dnk,7707,406,411,7705.333333333333
1982,86,m,629,327,302,1896,dnk,3898,326,306,3904.6666666666665
1982,86,f,610,290,320,1896,fin,4791,329,272,4810
1982,86,m,238,116,122,1896,fin,1660,132,138,1658
1983,86,f,1513,717,796,1897,swe,13396,719,711,13398.666666666666
1983,86,m,1064,576,488,1897,swe,7045,567,542,7053.333333333333
1983,86,f,931,476,455,1897,dnk,7733,435,460,7724.666666666667
1983,86,m,638,332,306,1897,dnk,3883,327,302,3891.3333333333335
1983,86,f,646,317,329,1897,fin,5150,290,320,5140
1983,86,m,284,146,138,1897,fin,1761,116,122,1759
1984,86,f,1713,824,889,1898,swe,14158,717,796,14131.666666666666
1984,86,m,1134,537,597,1898,swe,7447,576,488,7476.333333333333
1984,86,f,961,468,493,1898,dnk,8012,476,455,8019
1984,86,m,635,307,328,1898,dnk,3991,332,306,3999.6666666666665
1984,86,f,774,371,403,1898,fin,5756,317,329,5752
1984,86,m,375,170,205,1898,fin,2018,146,138,2020.6666666666667
1985,86,f,1731,833,898,1899,swe,14551,824,889,14529.333333333334
1985,86,m,1172,561,611,1899,swe,7367,537,597,7347
1985,86,f,990,506,484,1899,dnk,8232,468,493,8223.666666666666
1985,86,m,618,314,304,1899,dnk,3851,307,328,3844
1985,86,f,790,375,415,1899,fin,5892,371,403,5881.333333333333
1985,86,m,378,191,187,1899,fin,2124,170,205,2112.3333333333335
1986,86,f,1855,893,962,1900,swe,15848,833,898,15826.333333333334
1986,86,m,1241,622,619,1900,swe,7953,561,611,7936.333333333333
1986,86,f,980,448,532,1900,dnk,8370,506,484,8377.333333333334
1986,86,m,622,322,300,1900,dnk,4066,314,304,4069.3333333333335
1986,86,f,772,397,375,1900,fin,6106,375,415,6092.666666666667
1986,86,m,347,176,171,1900,fin,2118,191,187,2119.3333333333335
1987,86,f,1841,901,940,1901,swe,16320,893,962,16297
1987,86,m,1290,643,647,1901,swe,8276,622,619,8277
1987,86,f,938,458,480,1901,dnk,8934,448,532,8906
1987,86,m,644,311,333,1901,dnk,4162,322,300,4169.333333333333
1987,86,f,856,431,425,1901,fin,6676,397,375,6683.333333333333
1987,86,m,403,199,204,1901,fin,2304,176,171,2305.6666666666665
1988,86,f,1939,1009,930,1902,swe,17160,901,940,17147
1988,86,m,1353,694,659,1902,swe,8507,643,647,8505.666666666666
1988,86,f,1016,506,510,1902,dnk,9228,458,480,9220.666666666666
1988,86,m,622,302,320,1902,dnk,4310,311,333,4302.666666666667
1988,86,f,900,452,448,1902,fin,6784,431,425,6786
1988,86,m,398,205,193,1902,fin,2350,199,204,2348.3333333333335
1989,86,f,1896,925,971,1903,swe,17124,1009,930,17150.333333333332
1989,86,m,1296,622,674,1903,swe,8426,694,659,8437.666666666666
1989,86,f,1030,524,506,1903,dnk,9328,506,510,9326.666666666666
1989,86,m,645,328,317,1903,dnk,4335,302,320,4329
1989,86,f,883,443,440,1903,fin,6881,452,448,6882.333333333333
1989,86,m,468,195,273,1903,fin,2498,205,193,2502
1990,86,f,1933,1020,913,1904,swe,17974,925,971,17958.666666666668
1990,86,m,1413,750,663,1904,swe,9058,622,674,9040.666666666666
1990,86,f,1058,549,509,1904,dnk,9577,524,506,9583
1990,86,m,664,338,326,1904,dnk,4374,328,317,4377.666666666667
1990,86,f,974,481,493,1904,fin,7530,443,440,7531
1990,86,m,440,225,215,1904,fin,2574,195,273,2548
1991,86,f,1938,987,951,1905,swe,18379,1020,913,18414.666666666668
1991,86,m,1341,670,671,1905,swe,9020,750,663,9049
1991,86,f,1133,553,580,1905,dnk,9787,549,509,9800.333333333334
1991,86,m,717,342,375,1905,dnk,4511,338,326,4515
1991,86,f,960,488,472,1905,fin,7593,481,493,7589
1991,86,m,418,221,197,1905,fin,2694,225,215,2697.3333333333335
1992,86,f,2044,1009,1035,1906,swe,19247,987,951,19259
1992,86,m,1488,733,755,1906,swe,9709,670,671,9708.666666666666
1992,86,f,1190,566,624,1906,dnk,10091,553,580,10082
1992,86,m,641,319,322,1906,dnk,4495,342,375,4484
1992,86,f,1067,492,575,1906,fin,8325,488,472,8330.333333333334
1992,86,m,513,248,265,1906,fin,2853,221,197,2861
1902,87,f,358,188,170,1815,swe,1909,164,165,1908.6666666666667
1902,87,m,253,125,128,1815,swe,1166,117,119,1165.3333333333333
1903,87,f,423,201,222,1816,swe,2008,188,170,2014
1903,87,m,276,134,142,1816,swe,1234,125,128,1233
1904,87,f,385,202,183,1817,swe,1840,201,222,1833
1904,87,m,279,138,141,1817,swe,1200,134,142,1197.3333333333333
1905,87,f,418,214,204,1818,swe,1990,202,183,1996.3333333333333
1905,87,m,270,135,135,1818,swe,1280,138,141,1279
1906,87,f,393,194,199,1819,swe,2013,214,204,2016.3333333333333
1906,87,m,294,132,162,1819,swe,1311,135,135,1311
1907,87,f,466,215,251,1820,swe,2157,194,199,2155.3333333333335
1907,87,m,374,165,209,1820,swe,1486,132,162,1476
1908,87,f,504,242,262,1821,swe,2354,215,251,2342
1908,87,m,341,177,164,1821,swe,1648,165,209,1633.3333333333333
1909,87,f,493,259,234,1822,swe,2506,242,262,2499.3333333333335
1909,87,m,368,179,189,1822,swe,1726,177,164,1730.3333333333333
1910,87,f,563,275,288,1823,swe,2747,259,234,2755.3333333333335
1910,87,m,377,182,195,1823,swe,1778,179,189,1774.6666666666667
1911,87,f,532,259,273,1824,swe,2528,275,288,2523.6666666666665
1911,87,m,355,159,196,1824,swe,1707,182,195,1702.6666666666667
1912,87,f,604,270,334,1825,swe,2744,259,273,2739.3333333333335
1912,87,m,391,188,203,1825,swe,1796,159,196,1783.6666666666667
1913,87,f,546,283,263,1826,swe,2685,270,334,2663.6666666666665
1913,87,m,407,197,210,1826,swe,1848,188,203,1843
1914,87,f,550,236,314,1827,swe,2411,283,263,2417.6666666666665
1914,87,m,431,189,242,1827,swe,1688,197,210,1683.6666666666667
1915,87,f,498,256,242,1828,swe,2486,236,314,2460
1915,87,m,360,176,184,1828,swe,1660,189,242,1642.3333333333333
1916,87,f,544,273,271,1829,swe,2559,256,242,2563.6666666666665
1916,87,m,420,202,218,1829,swe,1841,176,184,1838.3333333333333
1917,87,f,531,258,273,1830,swe,2670,273,271,2670.6666666666665
1917,87,m,384,195,189,1830,swe,1745,202,218,1739.6666666666667
1917,87,f,139,62,77,1830,fin,534,611,530,561
1917,87,m,97,50,47,1830,fin,306,548,466,333.3333333333333
1918,87,f,481,258,223,1831,swe,2497,258,273,2492
